,gen_pi1_from_antitau_pt,gen_pi1_from_antitau_eta,gen_pi1_from_antitau_phi,gen_pi2_from_antitau_pt,gen_pi2_from_antitau_eta,gen_pi2_from_antitau_phi,gen_pi3_from_antitau_pt,gen_pi3_from_antitau_eta,gen_pi3_from_antitau_phi
0,1.2435636520385742,4.3198919296266824,2.018054723739624,0.5026165843009949,4.934423446655708,2.1295297145843506,4.404348850250244,4.601379871368495,1.918103575706482
1,0.3584606945514679,1.540691375732422,0.3353034257888794,0.18682469427585602,3.228983879089347,2.0913009643554688,1.014509916305542,2.2564606666564933,0.643616557121277
2,1.3879731893539429,2.891081571578969,1.8933112621307373,1.7462501525878908,2.667745113372801,1.9956806898117065,1.6956849098205569,2.4411940574645965,1.927016019821167
3,1.9067989587783811,-0.34388792514801025,1.9724817276000977,0.2996906340122223,-0.17124292254447934,1.1715810298919678,1.2328541278839111,-0.5034371614456179,1.5167869329452515
4,0.9697734713554381,-5.310655117033679,2.521469831466675,0.6027746796607971,-4.954189777373575,3.0071308612823486,0.3934100568294525,-6.346289634701786,2.260087013244629
5,0.09989042580127717,1.1002970933914187,-0.0050584739074110985,0.15678484737873075,0.8340218067169193,0.47777718305587774,0.7166731953620911,-0.04477580636739728,2.489126682281494
6,0.981582522392273,1.8837418556213368,2.905815601348877,0.6133092045783997,0.9617153406143187,2.7747838497161865,0.4370628893375396,1.0376023054122925,2.253885269165039
7,3.1883428096771245,0.31695407629013056,-1.3862805366516113,0.97844135761261,0.014054906554520108,-1.471769094467163,1.8937305212020874,0.32044628262519836,-1.1380785703659058
8,0.6692307591438293,-3.739078283309929,0.5473134517669678,0.5999431014060974,-4.135982990264823,-0.529591143131256,0.6532511115074158,-4.037001609802304,0.46363645792007446
9,0.2625706195831299,-2.0426483154296857,-2.2329156398773193,0.47791975736618036,-1.2456499338150022,-1.9961849451065063,1.37761652469635,-1.1619136333465574,-1.4701019525527954
10,0.07128038257360458,2.250326633453368,-2.6115050315856934,0.9889982342720032,1.9777727127075198,0.903286874294281,0.950786530971527,2.473512411117552,0.8779557347297668
11,1.3811131715774536,2.6611807346344034,-0.9930833578109741,1.7769366502761839,2.3463385105133088,-1.2175177335739136,0.7022097110748291,2.12052345275879,-1.1663157939910889
