,pi1_from_antitau_pt,pi1_from_antitau_eta,pi1_from_antitau_phi,pi2_from_antitau_pt,pi2_from_antitau_eta,pi2_from_antitau_phi,pi3_from_antitau_pt,pi3_from_antitau_eta,pi3_from_antitau_phi,neutrino_from_antitau_pt,neutrino_from_antitau_eta,neutrino_from_antitau_phi,tau_no_neutrino_mass,tau_with_neutrino_mass
0,2.109375,-0.13751640915870675,-2.3469511076609337,0.83447265625,0.5105136036872865,-2.0113813445465274,0.625,0.4412976503372192,-2.2705710886046235,0.4704559147357941,-0.5187340974807739,-1.6609894037246704,1.2950253794175557,1.7895896249566117
1,1.169921875,1.1623890399932864,2.4763367147557047,0.78515625,0.8423108458518981,2.587668857340461,0.2105712890625,1.604236006736755,-2.443236678775973,0.5123211145401001,1.057318925857544,1.1760319471359253,1.050615935182983,1.7822171046372235
2,5.578125,-2.0946073532104506,0.5302878992096701,1.5683593749999998,-1.8649860620498648,0.3746145982121711,1.912109375,-1.9179052114486699,0.6353658623641748,1.7182310819625852,-1.986217737197875,0.8369738459587097,1.2640657938970485,1.8457127760119696
3,0.398193359375,0.9798272848129276,2.7887531970744712,2.0546875,0.9622486233711243,2.6652228678496663,5.773437499999999,0.7870113253593446,2.6866037619646237,2.7520592212677,0.6326792240142822,2.8841652870178223,0.975017735958807,1.7649306160327836
4,0.359375,-0.4735251963138581,0.16611484397668067,2.181640625,-0.8946806192398072,0.5817515789427242,0.1826171875,-1.599658250808716,-0.12900962954241715,1.7234914302825928,-1.0714359283447266,-0.02066236548125744,1.0704911963393782,1.786877028420423
5,0.92138671875,-1.4403516054153436,2.279455246650751,0.5859375,-1.8210394382476813,2.0117745397728815,1.4775390625000002,-1.0272530317306519,1.7933230930846553,0.17298613488674164,-0.9062148928642276,-0.14454972743988037,1.208306970428915,1.7822888721196801
6,2.0390625,-1.4037293195724485,2.5014484139146522,3.0507812500000004,-1.2889187335968018,2.8875914636800015,0.70947265625,-1.3173009157180784,2.4057307098181564,1.8709989786148071,-1.2144877910614011,2.4452738761901855,1.3292082324676802,1.7705975880788232
7,1.1728515625,-0.9047517180442811,2.3799472035178457,0.40527343750000006,-1.5617542266845699,2.81434764874139,0.272705078125,-1.7434003353118899,1.671245138726447,3.7857680320739746,-1.180867075920105,2.491558074951172,1.0086778375878085,1.7765167451615556
8,4.015625,-0.5601367354393005,-0.27803341735197656,0.47265625,-0.7357402443885803,0.0899487624981018,0.65673828125,-0.9591357111930844,-0.27402540425754834,0.5230004191398621,-1.0647203922271726,-0.961679995059967,1.067750074273584,1.7643751700981878
9,0.223388671875,2.138737201690673,-0.8820560216237916,0.9335937499999999,0.7630237936973573,-0.8147800543706484,0.51611328125,0.5971251726150513,-2.195384535943308,0.2233319133520126,1.0878623723983765,2.900238037109375,1.3962708780018365,1.7822970159168419
10,4.3515625,-1.719412803649903,-0.008889234371057375,0.603515625,-2.0230109691619877,-0.44483191472186623,0.48046875,-1.5709097385406499,0.050689833456421925,1.6376985311508179,-1.3324967622756956,-0.11907884478569031,1.1549115860332353,1.802240523608484
11,3.3378906249999996,-1.4886928796768188,1.5932097979551705,3.33203125,-1.5610218048095703,1.3707420126969734,0.8583984375,-1.5417951345443721,1.188814201610811,2.068308115005493,-1.397697329521179,1.6984647512435913,1.1944550646558612,1.7402851299660647
12,1.5849609375,0.28034302592277516,2.3394205942876622,1.1435546875,0.15015107393264776,1.7516073419495917,1.353515625,-0.006042664870619849,2.3805343478066514,0.8518111109733583,0.23638561367988586,1.6003139019012451,1.2757996067295398,1.7710663915762428
13,2.927734375,1.446211099624634,-2.5403151490133262,1.1123046875,1.579515933990479,-2.19812269820364,0.2489013671875,0.8117313385009765,-2.779281808063713,3.521903991699219,1.3607572317123413,-2.4226694107055664,1.2945960486997246,1.771025237523605
14,1.576171875,0.24903103709220886,0.850508037136384,0.75830078125,1.0342112779617307,0.964865789187454,0.28076171875,-0.020325327292084666,2.0800467730405243,1.1416616439819336,0.5914143919944763,1.081610918045044,1.4836371440579486,1.7991621534279865
15,3.21484375,-0.7551500201225282,2.194992003747936,1.3505859375,-0.6194646954536438,2.3543614557973664,3.6171875,-0.7071748971939088,2.3770283041144578,0.9445147514343262,-0.5020899772644044,2.779961109161377,0.9254927303456486,1.7379725057997961
