,pi1_from_antitau_pt,pi1_from_antitau_eta,pi1_from_antitau_phi,pi2_from_antitau_pt,pi2_from_antitau_eta,pi2_from_antitau_phi,pi3_from_antitau_pt,pi3_from_antitau_eta,pi3_from_antitau_phi,neutrino_from_antitau_pt,neutrino_from_antitau_eta,neutrino_from_antitau_phi,tau_no_neutrino_mass,tau_with_neutrino_mass
0,3.1972656249999996,0.31678211688995356,-1.385689928850609,0.9780273437499999,0.01428266242146489,-1.4737849381500654,1.89453125,0.31916257739067083,-1.1374319503823458,3.543044328689575,0.06589272618293765,-1.4275254011154175,1.1347501382949678,1.7774513648698986
1,0.947265625,1.8854945898056035,2.9083803174056726,0.6181640625,0.9582201838493347,2.776653127854521,0.42871093750000006,1.0450148582458494,2.2530025388088,2.1829307079315186,1.6427371501922607,2.7998788356781006,1.1661638187870706,1.7614573081063976
2,1.5019531250000002,0.7882931232452391,-1.944206541058927,0.57080078125,0.352305680513382,-2.330545516184216,4.5703125,0.5302896499633788,-1.9234006315378063,3.871973276138306,0.45226234197616577,-1.8731627464294434,1.2708660623790777,1.7685607638155687
3,0.63720703125,0.35285499691963196,0.796807909201749,1.2392578125,0.18091373145580295,0.6021747119545164,0.9091796875,-0.6068300604820253,1.1011965891989448,0.9948666095733643,0.34687757492065424,0.5632848739624023,1.3708332792795557,1.7767055373106193
4,2.759765625,-1.770866990089417,0.29746649449038326,0.9213867187499999,-1.818475961685182,0.5600667020912722,0.253173828125,-1.8770714998245241,0.9053035665312951,0.3610636591911316,-0.720931351184845,1.005439281463623,0.92168979087324,1.7863265091642642
5,2.421875,1.2224494218826298,-1.303844353429729,0.9345703125,1.0543534755706787,-1.3432142212792035,1.509765625,1.3495284318923948,-1.5980044915358491,1.2492001056671143,1.3945195674896242,-1.975511074066162,0.9316662133800953,1.7865627931559167
6,0.78662109375,-0.9111606478691103,2.1414639422933326,1.62109375,-0.9347819685935975,2.5657091778904615,0.64453125,-0.3019501268863678,3.099222040368483,0.9838163256645204,-0.8052521347999572,2.0252304077148438,1.3413014459360297,1.7882908538886055
7,0.65771484375,-1.689931988716126,-1.641938223642786,1.056640625,-1.0193792581558228,-1.5888088308464712,1.3984375,-0.9814752936363217,-1.4532739617171966,0.5132662057876587,-1.9182862043380748,-0.8381053805351257,1.0223549009824684,1.7394935673218173
8,2.599609375,0.6540727019309998,-2.893939675496633,1.4609375000000002,0.2710043787956238,-2.9341649919397628,0.4345703125,0.23456525802612305,3.050097179542358,2.151045560836792,0.2298340797424316,-2.6817734241485596,1.1280847279379635,1.777998392595488
9,0.8125,-0.3513901233673096,2.4596534445323126,1.8378906250000002,-0.6364940404891969,2.1170621602770927,3.201171875,-0.325022131204605,1.997524928022554,1.1269763708114624,-0.14100453257560733,2.3676373958587646,1.318947290975903,1.7576177590363364
10,0.9916992187499999,-0.8146610856056218,0.29306566804893924,1.9228515625,-1.0810877084732058,0.07128615919437681,3.8515625,-1.1592761278152466,0.29805851220359425,8.620412826538086,-1.081465244293213,0.23909524083137512,1.172646442976334,1.7678979545334008
11,5.0234375,0.39478743076324474,2.9421816239423757,5.74609375,0.38581499457359325,2.7877788237241705,1.0458984375,0.5511642694473267,2.900586167263392,2.003195285797119,0.593154788017273,3.0395798683166504,1.1652830550150182,1.7806592856605283
12,0.732421875,-0.33399456739425665,0.5683695671759712,1.142578125,0.0397351011633873,1.2208295226463826,2.28125,0.11517685651779172,0.782743026165117,1.3506784439086914,0.3622179329395295,1.1249033212661743,1.2648483889837316,1.7866043753693708
13,0.410888671875,-0.05932798236608507,-2.6833784984317717,0.6225585937499999,-0.8576921820640566,2.510141253656917,0.79833984375,-0.046876430511474616,2.2775033233170614,1.1408039331436157,-0.41565084457397455,-3.031813383102417,1.2272518033082862,1.7813456763568751
14,0.626953125,0.12945951521396637,-1.9127475784340584,0.5849609375,0.038087099790573044,-2.1223361398532923,1.34765625,0.008056886494159693,-1.079923008545592,2.1459543704986572,0.01585469767451283,-1.2973911762237549,1.2514689365728071,1.7850637401915577
15,1.015625,1.8688313961029055,-3.1254765198047254,1.10546875,2.4423353672027575,3.09071062724918,0.9570312499999999,1.8884242773056024,-2.708978939341623,1.770032048225403,1.5789263248443601,-2.9751057624816895,1.148109304694907,1.8716931870314715
16,0.74755859375,-1.199194312095642,1.9308132836974914,2.322265625,-0.7372050881385804,2.320183840158906,0.8662109375000001,-0.37556079030036926,2.325665588637065,1.3999711275100708,-1.0295120477676394,1.9773362874984741,1.2984083464029104,1.7751246317727591
17,0.67333984375,-0.003845332190394471,-2.5923577354331733,0.51123046875,1.5903195142745974,-2.2646250583264966,0.599609375,0.9974059462547303,-2.639539613902458,0.12322772294282913,2.3094379901885973,-1.161926031112671,1.3762183982278375,1.7724001196702008
18,0.30029296875,1.9008759260177606,-0.8767874957025952,0.4287109375,0.3294167816638946,-0.08486168878414511,1.6669921875,0.817957103252411,-0.8724817462084739,1.1093330383300781,0.7936598062515257,-0.3022526800632477,1.4022434531237764,1.8276027861026836
19,1.0595703125,0.07855464518070217,0.03057655742394519,2.564453125,0.31275367736816406,0.41407132799536067,3.279296875,0.3026825785636902,0.20664991220560572,0.9204358458518982,-0.16059345006942752,0.499125212430954,1.1877847049666903,1.7825949761019035
20,0.53857421875,-0.8719748258590696,1.3248398159329322,0.46606445312499994,-0.8435926437377932,1.2842234589058394,1.5615234375,-0.34955900907516485,0.755485598660762,0.3729207515716553,0.7471347451210023,1.0264261960983276,1.042008605742475,1.7764904415326832
21,1.171875,0.3034150302410126,-2.9294922241211014,0.5820312499999999,0.06683553755283353,-3.018261871511355,4.0078125,0.03588976711034775,-2.797153181946066,0.5853237509727478,0.030118670314550358,2.6198084354400635,0.9434370934396479,1.7652887345709054
22,1.7617187500000002,-0.0,-2.356425345118458,4.4453125,-0.19556261599063873,-2.3211624110981095,2.328125,-0.3224585652351379,-2.1103226170763913,4.516759872436523,-0.15642954409122478,-2.1753199100494385,1.3471445634734052,1.7798264214271529
23,0.53564453125,0.7789544463157654,-1.6787674285577716,0.74755859375,0.22797326743602753,-1.1529721309982484,1.1953125,0.8307748436927795,-0.8661478801334681,1.239851951599121,0.2913393676280975,-1.6673163175582886,1.1143128359613876,1.7527885955444287
24,0.8095703125,-1.2521134614944456,2.1630623724489197,1.060546875,-1.0473952293395996,2.4840694958597345,1.1533203125,-0.531388282775879,2.052105065361099,0.7371171712875366,-0.4606219530105591,1.5518012046813965,1.1726384839372674,1.771353103376931
25,1.158203125,-1.0202947854995728,-1.9563182273401658,0.32275390625,-0.496230959892273,-1.7893156338699947,1.4677734375000002,-0.28638568520545954,-2.038629792436148,2.7096989154815674,-0.7774098515510559,-1.8120198249816895,1.1885404096401473,1.7838392121427755
26,2.9921875,-2.4247565269470233,-1.9832669948099828,0.83935546875,-2.2449414730071986,-2.164511112916654,5.1015625,-2.2387158870697004,-1.858261830605922,0.6017287969589233,-1.7956954240798944,-1.819515347480774,1.279065244798761,1.7925530248961512
27,0.7387695312500001,-2.3754997253417964,-1.3144027616795277,1.66796875,-2.1887264251708967,-1.074831591233152,2.62890625,-2.200811862945555,-0.8598857924700812,0.6836764812469482,-2.166196346282957,-1.7901676893234253,0.9907520756719496,1.7752185815934582
28,1.275390625,0.17468795180320737,2.7550723830773745,3.1367187499999996,0.31019014120101934,2.715411887495482,14.132812500000002,0.3078096807003022,2.724106097624669,6.541717529296876,0.37506690621376026,2.6232964992523193,0.9211069762657956,1.7610489433427057
29,3.6152343750000004,1.9303567409515372,1.6801321101613742,1.5585937499999998,1.9931638240814227,1.6124452874893473,1.6083984375,1.9041718244552612,1.9152011792907355,0.19227221608161923,0.7636907100677492,1.4229662418365479,0.9057370385785923,1.7238125254757812
30,0.42968749999999994,0.9591357111930849,-1.1613594053895173,1.8369140624999998,0.5822931528091431,-1.189581799758103,0.90185546875,0.7467268705368042,-1.693419919282759,1.1939735412597656,1.0515749454498293,-1.942564845085144,0.9565097792111411,1.7798098322361227
31,0.61865234375,0.1897030621767044,-2.708182253653207,1.0556640625,-0.36091190576553345,-2.8751762386784216,1.7060546875,-0.09063997119665157,3.1360273338933586,1.607717037200928,-0.09286260604858393,-2.3947927951812744,0.9869121485340541,1.7981053275707206
