,pi1_from_antitau_pt,pi1_from_antitau_eta,pi1_from_antitau_phi,pi2_from_antitau_pt,pi2_from_antitau_eta,pi2_from_antitau_phi,pi3_from_antitau_pt,pi3_from_antitau_eta,pi3_from_antitau_phi,neutrino_from_antitau_pt,neutrino_from_antitau_eta,neutrino_from_antitau_phi,tau_no_neutrino_mass,tau_with_neutrino_mass
0,2.119140625,-0.1376995146274567,-2.3473418543767313,0.82666015625,0.5106967091560363,-2.0103071067253695,0.6240234375,0.4414807558059691,-2.270864114575373,0.4704559147357941,-0.5187340974807739,-1.6609894037246704,1.295290897206369,1.7892208293652574
1,1.171875,1.1620227098464966,2.4762392154693527,0.7822265625,0.8428602218627931,2.5874736211352793,0.2105712890625,1.6044191122055047,-2.4431389271585413,0.5123211145401001,1.057318925857544,1.1760319471359253,1.050159825127216,1.7815383309770674
2,0.3583984375,-0.473891407251358,0.16660314966487605,2.181640625,-0.894497513771057,0.5820445357717954,0.1822509765625,-1.5992919206619263,-0.12979090874858393,1.7234914302825928,-1.0714359283447266,-0.02066236548125744,1.0697652637418056,1.786709328885413
3,0.95068359375,-1.4394359588623047,2.2792596957234403,0.53759765625,-1.8256171941757204,2.027888769943233,1.5048828125,-1.0307321548461912,1.794677205348767,0.17298613488674164,-0.9062148928642276,-0.14454972743988037,1.2002614884799518,1.7776508042110726
4,5.45703125,-2.0949735641479483,0.530584396396098,1.5693359375,-1.8631550073623655,0.3752005455474582,1.912109375,-1.9175390005111683,0.634584564680459,1.7182310819625852,-1.986217737197875,0.8369738459587097,1.2560874208594097,1.8344690998674185
5,0.5576171875,-1.6366466283798216,2.6812286756760972,0.6191406250000001,-1.3517258167266843,1.7227148677763817,0.295166015625,-1.0453810691833498,0.5203312254831717,1.4222646951675415,-1.7188420295715325,1.777489185333252,1.1688757048211944,1.7766579547035612
6,0.39599609375,0.9790948033332824,2.7894367645990825,2.056640625,0.9622486233711246,2.665027598519615,5.78515625,0.7881100177764893,2.6867990302073625,2.7520592212677,0.6326792240142822,2.8841652870178223,0.9739122161780084,1.76620462738661
7,4.01953125,-0.5595874190330505,-0.27813108192588204,0.4736328125,-0.7351908683776855,0.08965580030490376,0.6552734375000001,-0.9615161418914796,-0.2741230807735641,0.5230004191398621,-1.0647203922271726,-0.961679995059967,1.070916736221011,1.7669535138821175
8,4.36328125,-1.7197790145874028,-0.009475182979907543,0.60302734375,-2.0231940746307355,-0.44473422747759656,0.490478515625,-1.5714590549468994,0.05293609499648019,1.6376985311508179,-1.3324967622756956,-0.11907884478569031,1.1552701181865157,1.803901813789139
9,0.23486328124999997,2.1563158035278334,-0.9092051696077377,0.93603515625,0.7573473453521727,-0.8157567003178786,0.50537109375,0.5956602692604066,-2.203490185888227,0.2233319133520126,1.0878623723983765,2.900238037109375,1.417264806529368,1.801634390893425
