,gen_pi1_from_tau_pt,gen_pi1_from_tau_eta,gen_pi1_from_tau_phi,gen_pi2_from_tau_pt,gen_pi2_from_tau_eta,gen_pi2_from_tau_phi,gen_pi3_from_tau_pt,gen_pi3_from_tau_eta,gen_pi3_from_tau_phi
2339,0.9176178574562073,-1.9877334833145137,-2.6965935230255127,3.1857304573059086,-1.7237253189086914,-2.5052852630615234,1.6615943908691404,-1.9613038301467896,-2.505981683731079
2340,0.32383498549461365,1.9519848823547352,0.19321717321872714,0.9630731344223021,1.305898427963257,1.0164066553115845,1.2711477279663086,1.6543327569961543,1.051594853401184
2341,1.773695707321167,-0.7154064178466797,-2.804638624191284,0.26584598422050476,-1.3156021833419804,-2.448744773864746,0.97788006067276,-1.087448000907898,-2.884532928466797
2342,0.5472391843795776,-1.419564008712768,2.2148184776306152,1.324942708015442,-0.852641463279724,1.7288645505905151,0.3741107583045959,-0.3509321808815002,1.3061370849609375
2343,0.442633718252182,-1.1839380264282224,-2.588599920272827,3.0935995578765865,-0.9928634762763979,-2.9452667236328125,0.32930895686149597,-1.6440188884735105,-3.013079881668091
2344,1.7675193548202515,0.3798303008079529,-0.059952884912490845,0.63967365026474,1.039098620414734,0.15315096080303192,1.0384104251861572,0.6674340963363646,0.6135640144348145
2345,0.5686938762664795,-1.301453948020935,-0.5880605578422546,1.452690362930298,-1.0018875598907468,-1.2796322107315063,1.045137643814087,-1.1640694141387937,-1.1868963241577148
2346,0.47820553183555603,-5.329185962678077,-0.43644002079963684,0.19327114522457126,-7.424513339939007,-0.32988822460174555,1.3797186613082886,-6.154613494870877,-0.49541097879409796
2347,0.03291388228535652,-3.7163341045379537,0.3956783413887024,0.72587651014328,-1.165076494216919,1.0418301820755005,1.8631124496459959,-1.3809151649475095,1.2939915657043457
2348,0.3044586181640625,-3.4322714805602885,-0.04441914334893226,1.3999931812286377,-3.5242712497710875,-0.624818205833435,5.378183364868164,-3.350965499877917,-0.2826731204986572
2349,1.7804033756256104,-3.5764453411102495,3.089975595474243,1.733635663986206,-3.2311244010925275,-2.9033639430999756,0.43929198384284973,-3.464303016662602,-2.4591119289398193
2350,1.0228872299194336,-4.434860229492276,-2.987989902496338,0.10148175805807114,-5.894567966460816,0.460429161787033,0.4534814953804016,-5.201378822326669,-2.316441297531128
2351,0.31418994069099426,0.5205017924308777,0.15460774302482605,0.9617472290992737,0.38882020115852356,0.014130104333162308,2.0058629512786865,0.2544866502285003,-0.5624441504478455
