,pi1_from_antitau_pt,pi1_from_antitau_eta,pi1_from_antitau_phi,pi2_from_antitau_pt,pi2_from_antitau_eta,pi2_from_antitau_phi,pi3_from_antitau_pt,pi3_from_antitau_eta,pi3_from_antitau_phi,neutrino_from_antitau_pt,neutrino_from_antitau_eta,neutrino_from_antitau_phi,tau_no_neutrino_mass,tau_with_neutrino_mass
0,2.109375,-0.13751640915870675,-2.3469511076609337,0.8291015624999999,0.5094149708747864,-2.0110883805664996,0.62744140625,0.4416638612747193,-2.2703757999457537,0.4704559147357941,-0.5187340974807739,-1.6609894037246704,1.2925685301747472,1.7870837699100857
1,1.158203125,1.162205934524536,2.477117927979048,0.78173828125,0.8419446349143979,2.5879619071537965,0.2100830078125,1.6044191122055047,-2.44372496479449,0.5123211145401001,1.057318925857544,1.1760319471359253,1.0456131930891472,1.7760189774535
2,0.9208984375,-1.4407178163528436,2.279455251419268,0.58544921875,-1.82122254371643,2.0120675609751144,1.4785156250000002,-1.0276192426681519,1.7933230887190101,0.17298613488674164,-0.9062148928642276,-0.14454972743988037,1.2080989203519983,1.7821420344140573
3,2.130859375,-1.4035462141036987,2.501048273354027,3.0683593750000004,-1.2898342609405518,2.8868101476575854,0.7114257812499999,-1.3160191774368288,2.4099297187592246,1.8709989786148071,-1.2144877910614011,2.4452738761901855,1.345574371626694,1.7852150583852404
4,0.390625,0.973967730998993,2.7943198679713497,2.05078125,0.963530361652374,2.667273515101846,5.96484375,0.7879268527030945,2.688263924810412,2.7520592212677,0.6326792240142822,2.8841652870178223,0.9892339171072613,1.7782238656508649
5,5.55859375,-2.0946073532104506,0.5299948766243249,1.5722656250000002,-1.864802956581115,0.3747122758930456,1.9140625000000002,-1.917539000511171,0.634975218733958,1.7182310819625852,-1.986217737197875,0.8369738459587097,1.2633640529258963,1.845324533861703
6,0.55908203125,-1.635364890098572,2.682205223870546,0.61962890625,-1.3513596057891843,1.722324223703041,0.288330078125,-1.0464797019958496,0.5135927344227847,1.4222646951675415,-1.7188420295715325,1.777489185333252,1.1646256305246194,1.772015065425931
7,1.1748046875,-0.9084139466285706,2.37916591967727,0.39453124999999994,-1.5652333498001096,2.8166837309615187,0.271484375,-1.747611880302429,1.674858479580728,3.7857680320739746,-1.180867075920105,2.491558074951172,1.0023316140816294,1.7691398205574653
8,0.2235107421875,2.1383709907531734,-0.8820560204316623,0.9331054687500001,0.763390004634857,-0.8144870927730603,0.51611328125,0.5965757966041565,-2.195384535943308,0.2233319133520126,1.0878623723983765,2.900238037109375,1.3962121674766537,1.7821827110497341
9,4.0234375,-0.5588549375534057,-0.27793575986380487,0.483642578125,-0.7335429191589354,0.1048907409559659,0.6650390625,-0.9646290540695192,-0.270411910812539,0.5230004191398621,-1.0647203922271726,-0.961679995059967,1.0915257818841138,1.7849750563210858
10,3.2226562500000004,-1.4874111413955688,1.594485333061221,3.6074218750000004,-1.5604723691940305,1.3668412815846838,0.8886718749999999,-1.5388653278350835,1.1930137636925873,2.068308115005493,-1.397697329521179,1.6984647512435913,1.2154361962082503,1.7807555659303829
11,2.923828125,1.4485915899276727,-2.5410964511535004,1.1201171875,1.5806146860122674,-2.1957789823337626,0.2471923828125,0.8179571032524109,-2.7962743937232495,3.521903991699219,1.3607572317123413,-2.4226694107055664,1.2998221299150508,1.7796151527099124
12,1.5908203125,0.28125858306884766,2.3400068882683964,1.16015625,0.1486861854791641,1.7515098317464115,1.3515625,-0.006042664870619849,2.380339072563738,0.8518111109733583,0.23638561367988586,1.6003139019012451,1.284700496711475,1.7782885795579533
13,0.97998046875,0.9977721571922302,-2.5336807110846076,0.168212890625,0.2508621513843537,3.025285985419685,0.52587890625,0.2629474699497221,2.9012552402836396,1.3909797668457031,0.5419136881828307,-2.156096935272217,1.072163296317458,1.7788499124625556
14,4.65625,0.842860221862793,0.9933918230645629,0.9331054687500001,0.7864620089530944,0.8500168392261463,1.9306640625000002,0.6978362202644347,0.8177933773647081,2.031266450881958,1.1165703535079958,0.7484591603279114,0.9233037332059677,1.7792808286175776
15,1.5771484375,0.24866481125354772,0.8537308045112623,0.7109375,1.0336619615554807,0.9727766821649793,0.28857421875,-0.02618488110601904,2.096258120622809,1.1416616439819336,0.5914143919944763,1.081610918045044,1.4707752920448334,1.7905550911012893
16,0.6201171875000001,-0.07031464576721197,-0.3832087455331873,0.66357421875,-0.4178594350814821,-0.7062651083875912,3.541015625,-0.3543199002742767,0.08271461602310425,0.744970440864563,-0.013163965195417418,-0.08213984221220016,1.5673345980432478,1.7877517573141537
17,3.2441406250000004,-0.7556993365287781,2.1951872411311095,1.2734375,-0.6231269240379333,2.35642747065773,3.9843749999999996,-0.7071748971939088,2.380050830728865,0.9445147514343262,-0.5020899772644044,2.779961109161377,0.9571596414427672,1.7714193334408919
