,pi1_from_tau_pt,pi1_from_tau_eta,pi1_from_tau_phi,pi2_from_tau_pt,pi2_from_tau_eta,pi2_from_tau_phi,pi3_from_tau_pt,pi3_from_tau_eta,pi3_from_tau_phi,neutrino_from_tau_pt,neutrino_from_tau_eta,neutrino_from_tau_phi,tau_no_neutrino_mass,tau_with_neutrino_mass
0,5.1796875,-1.0957366228103638,-1.3404724378715291,0.26904296875,-0.7489241957664491,-1.180697436252519,2.9824218749999996,-1.1968138217926023,-1.407858665996547,0.8769760727882386,-0.6857833862304688,-1.4620678424835205,1.2203294593396592,1.766458363659243
1,5.85546875,0.6280709505081177,-0.36309537401590447,1.5869140625000002,0.8723410964012143,-0.22638025865298622,3.119140625,0.6604815721511841,-0.21016578548501258,5.031947135925293,0.6600018739700317,-0.4155770242214203,1.2712180444672467,1.7705721013419238
2,2.9453125,1.4099551439285276,-2.675573088471393,3.4531249999999996,1.1713614463806155,-2.7455888123318055,0.95068359375,1.0149846076965334,-2.8782219746561983,4.107494354248047,1.08677613735199,-2.70695424079895,1.2629404730050948,1.8079518289492977
3,0.8432617187499999,0.9571214914321903,-0.28535204147002474,5.66796875,0.8194220066070558,-0.6145678217899035,0.7099609375,0.6916104555130005,-0.6198500587671943,1.069580078125,1.2159867286682131,-0.3099968731403351,1.080304482482538,1.7651543303213852
4,0.46875,2.0907621383667006,-0.45020447359419935,0.373779296875,1.8036439418792736,-2.2992926384132475,1.3447265625,2.1235389709472656,-1.3363761808046397,1.7113492488861084,2.1578378677368164,-1.397728443145752,1.2929555575670786,1.7736728894444593
5,0.935546875,0.1997741609811783,-1.5106998255656885,5.82421875,0.30469679832458496,-1.7603059928613873,0.912109375,0.2832728028297425,-1.4648973610735347,1.7122373580932615,-0.0044317212887109,-1.488242745399475,1.1032357772295407,1.7845897145211846
6,2.4765625,-0.05529953911900519,3.106055865182489,1.322265625,0.10657063871622091,2.797245984535267,0.381591796875,0.3707998991012573,2.654081194287061,4.597173690795898,0.10226653516292572,-3.112863779067993,1.0463649481670878,1.7781241091179962
7,3.0703125000000004,-0.7967162132263184,1.306976757304362,0.7729492187500001,-0.7890255451202391,1.7241661164841138,0.56396484375,-1.0276192426681519,1.3652705906140858,0.7548589706420898,-1.1897242069244385,2.1176390647888184,0.9261522383650411,1.7742800753174623
8,2.275390625,-0.9344156980514525,1.366842866385959,2.248046875,-0.861720621585846,1.6188036729852433,0.7265625,-1.3762626647949219,1.2580391738633558,1.273505449295044,-1.3854908943176265,1.5185513496398926,1.2436451433287448,1.7815757552826696
9,1.8437500000000002,-1.936033248901366,0.5676984110525148,0.282958984375,-2.195684671401978,-0.03329903713376294,2.66796875,-1.994079351425172,0.5251173622541894,3.3630311489105225,-2.2891678810119647,0.5823227763175964,0.9259313380114647,1.7739825704697327
10,1.6875000000000002,1.149571180343628,-0.02841304990151979,1.0615234375,0.9457685947418214,0.5073489158704154,1.400390625,0.7972655296325685,0.29903954264509786,0.848030686378479,0.5484419465065002,-0.2620707452297211,1.1863340747261808,1.7708297967569606
11,2.107421875,-1.2171392440795898,1.048464790186025,2.9355468749999996,-1.1757560968399046,1.0849907509009964,0.4580078125,-0.6198309063911438,0.8453428174430196,0.06407685577869415,0.06507018208503722,-1.4725933074951172,1.1551528404568612,1.7924213375233746
12,1.7207031249999998,0.04174932092428212,-0.028131535339103664,0.55322265625,0.24042481184005735,0.3236372683783651,1.5400390625,0.48396253585815424,0.21093759595402314,3.6863472461700444,0.4992092251777649,0.0929768607020378,1.057499067686092,1.7662289462280936
13,2.623046875,0.5665456056594851,-0.4516702316034542,0.65625,0.29371014237403864,-0.06024933840147553,1.6933593749999998,0.5529953837394714,-0.23134896115241455,1.814975380897522,0.46038806438446045,0.12738795578479764,0.9819774249469595,1.7752546374632843
14,0.8120117187499999,0.8324228525161743,-2.542550024744261,1.236328125,0.42298653721809387,-3.0571167155803587,0.55078125,-0.3801385462284087,-2.647937908336758,0.3826712965965271,1.1726832389831545,3.0046143531799316,1.3962140525192293,1.7864959801068587
15,1.5859375,1.0325632095336912,2.047810357145482,1.048828125,1.1036103963851926,2.0225319991831094,0.7983398437499999,0.3852656781673432,2.05444939112712,0.7187233567237853,0.9972423315048222,1.2002770900726318,1.1051386566614507,1.7733302492716292
16,9.546875,1.3469649553298952,-2.984174082407976,1.2626953125,1.3092440366744995,3.138482437023161,1.3486328125,1.2202520370483398,-2.8793922358574404,6.85320520401001,1.4467588663101194,-2.9577243328094482,1.1012452850930259,1.778185846725766
17,2.78515625,1.616138219833374,-1.7004460589848962,3.5507812499999996,1.577684879302978,-1.9707660760501848,1.8203125,1.5322732925415046,-2.037849783344837,4.332622528076172,1.5627295970916746,-2.039259195327759,1.25400050040911,1.7779275526510385
18,1.0068359375,1.9320048093795776,0.06387884065928885,0.2357177734375,1.0481276512145994,0.8702437651859893,1.359375,1.876522064208984,0.46006545247702096,2.027787208557129,1.5972962379455564,0.003962567541748285,1.1613602057115975,1.7777471704076864
19,1.8115234375000002,-0.7256691455841061,1.0418341425641258,0.90771484375,-1.246253848075867,1.2941712901271156,0.88037109375,-0.9483321905136107,1.6363866474868054,0.4929924607276917,-1.2241981029510494,0.39509227871894836,1.238641966453387,1.7639407549308235
20,1.6093750000000002,1.2164067029953005,-0.03798337315904876,0.69677734375,1.625293731689453,-0.5419042609045509,2.232421875,1.1808831691741941,-0.027242549530512385,3.8902804851531987,1.077939987182617,-0.0687856078147888,1.1752571488856594,1.7838718215014695
21,1.140625,-0.6566362380981445,0.18691121668030977,2.791015625,-0.8699606060981752,-0.1008854853771164,2.845703125,-0.8402966260910035,-0.21816730044602867,2.0610382556915283,-1.004130005836487,0.16504144668579102,1.1735008579589778,1.8047740214111603
22,1.2890625,1.1200903654098509,-1.5822673377990653,2.21484375,0.7992797493934631,-1.8882367625312158,0.84716796875,0.5478683114051819,-1.457751106963398,4.059058666229248,0.8042343854904177,-1.7100876569747925,1.273697442550828,1.7760941237077172
