,gen_pi1_from_tau_pt,gen_pi1_from_tau_eta,gen_pi1_from_tau_phi,gen_pi2_from_tau_pt,gen_pi2_from_tau_eta,gen_pi2_from_tau_phi,gen_pi3_from_tau_pt,gen_pi3_from_tau_eta,gen_pi3_from_tau_phi,gen_tau_pt,gen_tau_eta,gen_tau_phi
0,5.15765380859375,-1.0954581499099731,-1.3401318788528442,0.26824742555618286,-0.7348546981811525,-1.1769137382507324,2.999159574508667,-1.1959505081176758,-1.4074167013168335,9.288947105407715,-1.0878905057907104,-1.3686349391937256
1,0.5391774773597717,2.072469949722289,-0.4660366773605347,0.31657373905181885,1.7980815172195435,-2.291189432144165,1.3832389116287231,2.126152038574218,-1.3341411352157593,3.6221780776977535,2.1947083473205593,-1.3220196962356567
2,0.8559097051620482,0.9546662569046019,-0.2850093245506287,5.73185920715332,0.8200319409370421,-0.6146295070648193,0.7099205851554871,0.6890602111816406,-0.6176450252532959,8.293365478515625,0.8876019120216369,-0.5427371859550476
3,5.9215874671936035,0.6278101205825807,-0.36321353912353516,1.5831307172775269,0.8722912669181823,-0.2256760448217392,3.105695247650146,0.659858763217926,-0.2095955759286881,15.589841842651367,0.6728065609931945,-0.3356985449790954
4,2.8131806850433354,1.409903407096863,-2.675640344619751,3.448810338973999,1.17057740688324,-2.745300769805908,0.9681374430656433,1.0141860246658323,-2.8741936683654785,11.322062492370604,1.1954320669174192,-2.7250876426696777
5,0.9367055296897888,0.19881995022296903,-1.513825535774231,5.792903423309326,0.3043279945850373,-1.7602967023849487,0.9023524522781372,0.28561487793922424,-1.4660013914108276,9.28023910522461,0.23795939981937403,-1.658095121383667
6,0.3256835341453552,-1.4699307680130007,-1.3327773809432983,0.975917637348175,-0.3079098761081695,-1.94527006149292,0.6770147681236267,-0.8778554797172547,-1.900403618812561,2.4774816036224365,-1.2894343137741089,-1.960211992263794
7,2.429617404937744,-0.056471344083547585,3.105978012084961,1.3320587873458862,0.10476387292146683,2.7970757484436035,0.3844126760959626,0.36469361186027527,2.652215003967285,8.636271476745605,0.0713601186871529,3.0737969875335693
8,1.2190409898757935,-2.482852220535277,-1.5360503196716309,0.7563151717185973,-2.0622582435607915,-1.7986921072006226,1.0863651037216187,-1.999509930610658,-2.354870319366455,3.768991708755493,-2.346997737884525,-2.0042545795440674
9,3.0756397247314458,-0.7959924936294555,1.3070684671401978,0.762913703918457,-0.7865132689476014,1.726516604423523,0.5563978552818298,-1.0300450325012205,1.3591634035110474,4.928643226623535,-0.917580783367157,1.4879621267318726
10,2.279942750930786,-0.9346727728843686,1.36648690700531,2.251856565475464,-0.8619847297668457,1.6187946796417236,0.7112469673156738,-1.373513340950012,1.2554312944412231,6.461660861968994,-1.0732996463775635,1.4713324308395386
11,1.7229051589965818,0.04144293442368505,-0.02768400311470032,0.5557510852813721,0.2350499927997589,0.32317206263542175,1.5748001337051392,0.48241940140724165,0.21441663801670074,7.50182867050171,0.37883678078651417,0.10766646265983582
12,1.9028639793395996,-1.9346351623535165,0.565445601940155,0.29650822281837463,-2.19458508491516,-0.020950902253389355,2.617125988006592,-1.99349570274353,0.5255189538002014,8.130188941955566,-2.1267299652099596,0.5393932461738586
13,2.625521183013916,0.5674246549606323,-0.452695369720459,0.6549587845802307,0.29396295547485357,-0.06288212537765503,1.682275652885437,0.5525406002998351,-0.2312615513801575,6.591076374053955,0.5233829021453856,-0.20543648302555087
14,0.8069501519203186,0.835064947605133,-2.539335250854492,1.2259702682495117,0.42159175872802734,-3.0588059425354004,0.5442901849746704,-0.3786339461803437,-2.650043487548828,2.849768877029419,0.5462064743041991,-2.8704845905303955
15,1.6025800704956055,1.0323802232742305,2.0466482639312744,1.0638139247894287,1.1019978523254395,2.025697708129883,0.7889048457145691,0.3843860924243927,2.053037643432617,3.9704012870788574,0.9794700741767884,1.9062817096710205
16,9.553982734680176,1.3466827869415283,-2.9847607612609863,1.2878509759902954,1.311231255531311,3.1395766735076904,1.3503550291061401,1.2213189601898191,-2.8805055618286133,19.01973533630371,1.374418258666992,-2.978342294692993
17,2.8420419692993164,1.0136334896087649,-1.348927617073059,2.513726711273193,0.8366267085075378,-1.470058560371399,0.43003222346305847,1.5523747205734255,-1.6136811971664429,7.161018371582031,0.9285768866539001,-1.4037412405014038
18,4.2533721923828125,-2.0853142738342303,0.2516569197177887,0.34481093287467957,-1.677910447120667,0.2848946154117584,0.8488158583641052,-1.8202801942825304,0.4943403899669647,8.757225036621094,-1.9484276771545403,0.25272509455680847
19,1.5367391109466555,-0.9794323444366453,-0.04715771228075027,1.0147192478179932,-1.0520750284194944,0.14376650750637057,0.8042662143707277,-1.1778846979141235,-0.1874996572732925,3.7519571781158443,-1.061610460281372,0.1439287215471268
