Unnamed: 0,pi1_pt,pi1_eta,pi1_phi,pi2_pt,pi2_eta,pi2_phi,pi3_pt,pi3_eta,pi3_phi,neu_pt,neu_eta,neu_phi,tau_noneu_m,tau_m,ups_noneu_m,ups_m
10.0,0.890625,-0.0148319955915213,-1.0325423524109565,2.109375,-0.2673421502113343,-0.7420194551150047,0.8793945312499999,-0.5782647132873535,-0.4064491340877351,2.850291013717651,-0.1297311186790466,-0.9249023795127868,1.1916521194968694,1.7635480810133786,,
11.0,0.318115234375,-0.2785119116306304,-0.2488388342613353,1.6386718749999998,-0.2019715011119842,0.1610460422313311,3.732421875,-0.2631305754184723,0.4324324787991737,2.268993139266968,-0.1741154491901398,0.5779870748519897,1.2318960610286307,1.7449534350463745,,
12.0,2.634765625,0.4418469667434693,1.2297288290141193,2.15625,0.5335856080055239,1.2820658692069633,1.2333984375,0.2759483754634856,1.3437989258936145,2.314122438430786,0.0887894257903098,1.4792910814285278,0.7611885210868025,1.772950880305582,,
13.0,3.0371093750000004,0.1948301643133162,0.4658377437399927,2.005859375,0.0540177635848522,0.384782235812774,1.7275390625,0.4065065383911133,0.6488422845001556,3.413194179534912,0.0362849868834018,0.6063770055770874,1.1958418993526494,1.774808373631455,,
14.0,1.4443359375000002,-0.9560227990150452,-1.910110149402883,0.6157226562499999,-0.7529526948928832,-2.4460646579814727,4.62890625,-1.069185495376587,-2.099671399828752,6.112962245941162,-1.0136948823928835,-2.0333971977233887,1.269029565191692,1.7925235279506972,,
15.0,1.3603515625,-0.859340190887451,3.0117058489841195,1.6103515624999998,-0.8025757670402526,-3.088369503923437,2.041015625,-0.5257118344306946,-2.853012068497503,1.0717108249664309,-1.2004281282424931,-3.05609393119812,1.2170933126059422,1.7820824439262868,,
16.0,4.859375,0.0628070905804634,-0.0996104051292498,2.2734375,-0.1232337430119513,-0.0969713214469899,0.305908203125,-0.0996124148368835,-0.3234503639656059,1.48504638671875,-0.2494411468505859,0.2168447524309158,1.03646743495272,1.7703866662876164,,
17.0,0.7226562500000001,-2.342356681823732,-1.8837559463747375,0.7832031250000001,-1.8726767301559448,-1.6891216232726654,1.1513671875,-2.201361179351806,-2.286797184034166,6.729683876037597,-2.122178077697756,-1.897920846939087,0.9476536183170252,1.8332279615673428,,
18.0,0.41162109375,-1.3290200233459473,-0.086131427165379,2.96484375,-0.91207617521286,0.2324256740445645,3.1718750000000004,-1.1043428182601926,0.3519607689639001,0.7627754807472229,-1.547214865684509,0.424680382013321,1.208083216838558,1.7705742121623385,,
19.0,0.74951171875,1.38962984085083,2.310024332776804,1.19140625,0.9336832761764527,2.1215411709332,2.662109375,1.2147587537765503,1.86109563988793,2.0169994831085205,1.412156701087952,2.2276339530944824,1.168769286528863,1.7339854682931968,,
20.0,2.443359375,-1.9904172420501705,2.8937446509162337,1.9169921875,-2.0068972110748287,3.0713776666026136,0.3720703124999999,-2.159977912902832,2.3221375368916743,2.772848606109619,-1.9457254409790028,2.6093921661376958,1.0776107960589207,1.7746904694393253,,
21.0,3.765625,0.173589289188385,1.3890047365006546,3.5527343750000004,0.1446577310562133,1.4604910541773473,0.96435546875,-0.1142612993717193,1.5236699578272148,1.1771711111068726,0.2381839603185654,0.9842941761016843,0.9729403351411018,1.774800143641928,,
22.0,1.6611328125,-0.3032319247722626,-2.384344182342443,0.4892578125,0.0106204412877559,-2.0566010378333117,3.02734375,-0.0250862147659063,-2.314911239045663,0.1201735436916351,-0.2455856204032898,1.597126841545105,0.9896223757139104,1.773197155951176,,
23.0,1.083984375,0.1360515207052231,0.3381052703084256,2.4921875,-0.2127750515937805,-0.0118128484294809,1.5830078125,-0.4453260898590088,0.3046906291048532,2.186392545700073,-0.2984707057476042,0.2755262255668639,1.435134012074469,1.780670688369228,,
24.0,1.505859375,-1.0045472383499146,2.99696011513587,1.49609375,-0.7659535408020021,-3.118350415516143,1.2734375,-0.4002807736396788,2.944531241867447,3.545522451400757,-0.8323979973793028,-3.081518173217773,1.2046832260066327,1.7811105848848148,,
25.0,3.2460937500000004,0.738303780555725,-0.109765970735986,0.39501953125,0.3583483397960663,-0.8317675424799417,0.280029296875,1.1345560550689695,-0.5701318453907854,0.5499798655509949,1.4249211549758911,-0.0027668313123285,1.3004004530710462,1.779844312471114,,
26.0,1.8056640625,0.6692709326744081,1.3918447935265343,3.2500000000000004,0.668172240257263,1.424362922540081,1.8818359375,0.8093508481979369,1.0708386341673064,0.3803753554821014,0.6901350021362304,0.5297482013702393,1.2181331493895624,1.7647150241598677,,
27.0,10.5859375,0.2785119116306304,2.7174649549955805,1.18359375,0.3576158881187437,2.7789829713047065,2.5703125,0.3999145627021789,2.646463886191414,1.1049156188964844,0.2486356049776076,3.054429054260254,1.0412491421883865,1.7558343489110797,,
28.0,1.640625,1.0118716955184937,1.0222052256720462,0.658203125,0.903836190700531,1.2212351467186875,0.67236328125,1.1823481321334837,0.2947421469308089,2.0475993156433105,0.7070451378822327,1.1382265090942385,1.1139237308656067,1.7364599027158911,,
29.0,0.209228515625,-1.5504013299942017,-0.2506892215582028,0.61767578125,-0.3275856673717497,-0.6883938787526802,0.60546875,-0.3784905672073363,0.6733663203136585,0.8388124108314514,-0.5266749262809753,1.0326892137527466,1.1436922265799188,1.7719190396397806,,
30.0,2.083984375,0.2825403511524201,0.6250237596649528,2.533203125,0.4215216636657713,0.7639842820774122,1.0400390625,0.7871944308280943,0.9800197802395976,2.756439685821533,0.2370231896638869,0.7778560519218445,1.305900910516247,1.7838669358039534,,
31.0,4.8671875,-1.6016724109649652,-0.423936714936602,5.21875,-1.5958129167556767,-0.4633911910385412,1.53515625,-1.7805719375610347,-0.3173988597720693,1.9042880535125732,-1.7645713090896606,-0.1643367856740951,1.0135864546667364,1.7806241565869572,,
32.0,10.1640625,2.096438407897949,2.5616984295826697,1.18359375,2.3104953765869136,2.3253558617771186,1.21484375,1.9882198572158816,2.3880693238494555,5.907210826873779,2.128833055496216,2.551170587539673,1.5204175978993908,1.870903449361475,,
33.0,0.7265625,0.7188940048217772,2.939535674832289,3.056640625,0.3610950112342834,2.646959161935145,2.560546875,0.2808923721313477,2.6353304393122308,2.5883431434631348,0.6555625200271606,2.659828186035156,1.137549469077649,1.7868803550068089,,
34.0,2.396484375,1.2896511554718015,-2.9433558207094563,2.998046875,1.4983978271484375,-2.77645508352398,3.138671875,1.4551836252212522,-2.776161921144499,0.195999875664711,1.3642631769180302,2.32142186164856,1.062236874336496,1.7602392592130207,,
35.0,0.2861328125,-0.143742173910141,2.7545792389768784,0.96923828125,0.879299283027649,2.652708363244156,0.64111328125,0.3889278769493103,2.4230294849399128,3.4939205646514893,0.7136170268058774,2.9123096466064453,0.9095993124019924,1.7838603236668402,,
36.0,0.736328125,-0.879299283027649,1.866651377458468,2.0859375,-0.5374309420585632,1.575638684476364,0.37890625,-0.3980834484100342,1.1243470858398326,2.5629587173461914,-0.2567712664604186,1.8270394802093504,0.9882329668539588,1.77940886396981,,
37.0,1.1914062499999998,0.1638844013214111,-2.829977364680814,1.9306640625,0.2671590447425842,-2.630456499134468,2.0078125,0.7716299891471863,-2.7839666841187785,0.3187835216522217,0.3979279696941377,2.8724184036254883,1.5242652155518306,1.7834226371637067,,
38.0,0.505859375,-2.156865119934084,1.414588994829096,3.013671875,-2.301706075668335,1.9971344689865536,2.4335937500000004,-2.3635976314544656,1.8102154330227616,0.7640259265899658,-2.3784725666046134,2.445490837097168,1.187779994902026,1.745791316959917,,
39.0,1.16015625,1.1537827253341677,-0.9743545786539792,0.2919921875,1.2810449600219729,-0.5456192587935921,2.048828125,0.8853419423103335,-1.4429103153881468,0.2675847709178924,-0.1135302409529686,-1.5858709812164309,1.253354316567053,1.7681817602086731,,
40.0,0.411376953125,-0.0432142093777657,-1.4352937101091774,1.6220703125,-0.1049226373434066,-1.7666494244455446,2.08984375,0.2303537130355834,-1.5851022958398937,0.7369982004165648,-0.6251197457313538,-2.051793336868286,0.9668165345967684,1.779121936414241,,
41.0,1.248046875,0.651875376701355,0.587916390963011,2.32421875,0.5475020408630372,1.038894743045835,1.892578125,0.3495590090751648,0.9548194749584188,2.673820257186889,0.4797623455524444,0.6626688241958618,1.2372939786920056,1.7746184110955738,,
42.0,1.2714843750000002,1.5077364444732666,0.6227806127785608,0.47265625,1.4813684225082393,1.653375353954038,1.3769531250000002,1.0788903236389151,0.9239469175947408,2.387720823287964,1.1893806457519531,0.8361654281616211,1.309301330843016,1.7823783058670823,,
43.0,1.3505859375,-0.4665669798851013,1.9787642172567173,1.513671875,-0.2448194772005081,1.9591353986617,3.236328125,-0.1635181754827499,1.6611864940416574,1.143193244934082,0.1131810694932937,1.6002192497253418,1.2668330657324585,1.7709951969796378,,
44.0,1.662109375,-0.8049561977386473,-1.5786555661830108,2.13671875,-0.9604175090789794,-1.444091718236101,0.59765625,-0.5053865313529968,-2.16276728647878,0.8234592080116272,-0.6472578048706056,-2.0983614921569824,1.3164627050762143,1.7562224380721527,,
45.0,0.92724609375,-1.4328440427780147,2.3670554205992,2.28125,-1.1695302724838257,2.425078143028368,4.421875,-1.2056032419204712,2.1478217275909337,2.216806173324585,-1.2009948492050166,2.497397184371948,1.257630402868396,1.7353828122130923,,
46.0,0.6484375,-0.5927304625511169,-0.0575149547611304,0.420166015625,0.1669972836971282,-0.3672922645747128,3.025390625,-0.5778985023498536,-0.2285193707559677,0.1047514453530311,1.0934684276580813,0.8215864300727844,1.169050243330205,1.788338750091343,,
47.0,0.1826171874999999,-2.3819086551666246,0.1604523407868675,2.02734375,-2.482985973358154,-0.0525358465270799,0.262939453125,-2.1376385688781743,-0.7138864349535264,5.803715229034424,-2.529953718185429,-0.0592729113996028,0.9439841476994344,1.802749408592893,,
48.0,2.462890625,-0.5323038697242737,0.3147596732072693,2.185546875,-0.5123447179794313,0.1407224853332774,3.337890625,-0.7395855784416201,0.4236428388124855,4.044013023376465,-0.4899885058403015,0.3090231120586395,1.3261332743586076,1.772084625652829,,
49.0,2.60546875,-0.5145420432090758,2.484649830164763,8.84375,-0.4409314393997192,2.667465360560604,1.4658203125,-0.6247749328613282,2.746477352202064,0.7322276830673218,-0.1627971976995468,2.724283456802368,1.414593416617446,1.7668675783407173,,
50.0,2.44140625,-0.6529740095138551,-0.4388765626602136,7.421875,-0.6820886731147768,-0.4353635563875487,0.9453125,-0.8152104020118713,-0.4183813562826339,3.5256590843200684,-0.6583150029182434,-0.6882619261741639,0.7231067376481765,1.7778623618708431,,
51.0,2.93359375,0.1391644030809403,2.310614117903014,0.8696289062499999,0.3784905672073363,1.971455483695762,1.515625,-0.0005493331700563,1.99312078333392,5.054469108581543,0.0825087800621986,2.282727003097534,1.1734812578129508,1.771870071422212,,
52.0,0.37548828125,0.377941220998764,-2.858880133740753,0.7358398437499999,0.9776299595832828,-2.4451012947368214,0.8671875,0.006591998040676,-2.636888618210788,2.11313271522522,0.6756657958030702,-3.036440372467041,1.0446962088370892,1.7952823897090502,,
53.0,3.658203125,-1.5416120290756223,-2.4155983454953245,0.5244140625,-1.987853646278382,-2.751651640094647,1.064453125,-1.865535497665406,-2.741773729079352,0.200579360127449,-1.4642677307128902,2.517860412597656,1.298869778207925,1.7926256613390572,,
54.0,1.71484375,2.3114109039306667,0.0311475983918814,0.494140625,2.155400276184084,-0.417976679654671,0.51220703125,1.914242982864379,0.187793706502848,0.762155592441559,2.513457298278809,0.9909252524375916,0.8570577536603947,1.752214062547789,,
55.0,2.580078125,-0.9274575114250184,-1.626908868783179,1.1376953125,-1.175389885902405,-1.8014307030935737,4.1171875,-1.1534165143966677,-1.850156533442143,3.68701171875,-1.045681357383728,-1.6117697954177856,1.2574389372609684,1.753539631988552,,
56.0,2.830078125,-0.2825403511524201,1.6907777723170248,0.90966796875,-0.407971441745758,2.0134314868123244,3.0429687500000004,-0.4228034317493439,1.7339428570151203,2.1176087856292725,-0.0114112794399261,1.8498154878616333,0.9688712024598464,1.7752634248106427,,
57.0,0.5908203125,0.529190957546234,-1.6442943097921725,1.1689453125,0.2774132490158081,-1.4785691597945785,1.0107421875,-0.3059785664081573,-1.7272891936509416,1.856666564941406,-0.3402226865291596,-1.664086103439331,1.0860453317347594,1.7674645990953364,,
58.0,0.7626953125,-2.4710836410522425,0.8446472308746819,0.8378906250000001,-1.7404706478118892,1.3808120062464226,0.7294921875,-2.3809931278228773,1.9432162330360667,1.1255109310150146,-2.0407447814941406,0.988842248916626,1.3345570211841138,1.747112332767498,,
59.0,0.7265625,-2.17114782333374,2.265198764584486,1.7119140625,-2.367076635360717,2.902035968979625,1.79296875,-2.313058853149416,2.3687191377901518,1.9483709335327148,-2.1441051959991464,2.3391880989074707,1.2873639458463353,1.7465922403405385,,
60.0,0.99072265625,1.951048254966736,-1.4501515820594886,0.681640625,1.5868403911590574,-1.708053250109654,0.54541015625,2.3507797718048087,-2.939841113253065,1.6917679309844973,1.7078223228454592,-1.8095495700836184,1.459467159899809,2.0094552753457684,,
61.0,1.1796875,-2.0960721969604506,-1.4541541867540448,1.419921875,-1.8151799440383911,-1.37571874915651,5.042968749999999,-1.9250465631484996,-1.1610686487084096,1.887727618217468,-1.9706547260284424,-0.9429063200950624,1.2220889057376556,1.7869394463886588,,
62.0,3.041015625,-0.9983214735984806,0.4291178511608572,1.7382812500000002,-1.136753439903259,0.3794981684148929,1.6455078124999998,-1.100314378738403,0.744559918110737,2.0543806552886963,-1.3904829025268552,0.468714028596878,1.1067095558545628,1.7569098677129995,,
63.0,0.671875,1.7714163064956667,-1.7454569290066078,5.06640625,1.6774803400039673,-1.5808081424539588,1.33984375,1.662282228469848,-1.9916696719317049,1.6486566066741943,1.987519145011903,-1.721750020980835,1.2795383884095652,1.7774854813233585,,
64.0,0.76708984375,2.2237007617950444,-2.282401423682902,0.404541015625,2.198797464370727,-1.267710549710824,2.49609375,1.812616348266602,-1.8441930031440592,1.3057239055633545,1.521910429000855,-1.8113492727279663,1.305830251410142,1.783026260896358,,
65.0,1.5078125,1.3130893707275388,2.0106017193769485,0.75048828125,1.9504989385604872,2.0680246970801024,0.55615234375,1.2629169225692742,2.1779907272588703,3.330075740814209,1.1440100669860838,2.187091827392578,0.9642191589867978,1.7859252450404148,,
66.0,1.8818359375,-1.9721060991287236,-1.693308170642264,8.7578125,-2.0213630199432364,-1.7114791100286788,1.4990234375,-1.9486678838729856,-1.5393959700370008,4.822444438934326,-1.942231297492982,-1.86262845993042,0.9439664760780494,1.8041974710269413,,
67.0,4.59375,0.8787499666213988,2.33044006425507,1.380859375,0.7822504639625549,2.1810165253656693,4.1484375,0.86758017539978,2.195865422749921,2.0017306804656982,1.1592254638671873,2.385990858078003,0.9103801353991656,1.7799535832228923,,
68.0,0.2353515625,2.327341556549073,2.952826891015577,2.26171875,1.8710287809371944,3.088868167560957,3.13671875,1.4734946489334109,3.060734973280394,0.6937766671180725,1.601586580276489,-2.8081717491149902,1.4766327539182438,1.7610097466318375,,
69.0,1.7841796875000002,-1.497115969657898,1.8233900170255712,5.5234375,-1.5500351190567017,1.6814948520903186,3.541015625,-1.500595092773438,1.5094182329998422,1.7470209598541262,-1.589939951896668,1.39730703830719,1.298915507431881,1.795896433016444,,
70.0,1.099609375,-1.6340830326080322,2.2747853400059403,1.6240234375,-1.114230751991272,2.626941733856345,1.3134765625,-1.5273293256759646,2.283167794855104,3.3928174972534184,-1.568282723426819,2.3658907413482666,1.2339659381587829,1.8178017468778132,,
71.0,0.61181640625,0.2475661486387252,-2.2565083358848588,1.3330078125,0.1475875079631804,-2.433968479261301,2.41796875,0.299569696187973,-1.9675365828620368,2.192191362380981,0.3813710212707519,-1.7801162004470823,1.076836162184679,1.7866710377202957,,
72.0,0.619140625,1.0213934183120728,-2.6446060274186256,0.220947265625,0.9179357290267944,2.767957699364708,2.486328125,1.1700797080993652,-2.9221555055152275,0.7784191966056823,1.6719057559967043,2.7143876552581787,0.9696542951286456,1.7584977987225237,,
73.0,0.75732421875,-0.6447340250015259,-1.041543131100341,1.6884765624999998,-1.026154398918152,-1.5982851363910646,0.8608398437500001,-0.8501846194267273,-0.9603725049314302,0.3248965740203857,-1.2663204669952393,-0.0642652064561843,1.1979394040129274,1.7678731823901357,,
74.0,0.61474609375,-1.3052155971527102,-1.9350139663771493,1.6621093749999998,-0.9963072538375854,-1.328843320814053,0.75048828125,-1.5417951345443728,-1.7376580812783573,1.7911903858184812,-0.9681017994880676,-1.1765207052230835,1.1325428852437969,1.7442550955737222,,
75.0,4.32421875,-0.4702292084693909,-2.028775327806553,2.876953125,-0.3638416826725006,-1.8947810559942837,0.91455078125,-0.6670736074447631,-2.1841577198846878,0.1090261340141296,-1.1033915281295774,2.9156618118286133,1.150035366505645,1.771394280983435,,
76.0,2.544921875,1.9316384792327888,2.108458973100707,3.771484375,2.0589008331298824,1.879644665532873,1.1181640625,2.142948627471923,2.211875287868042,2.567623376846313,2.1621639728546147,2.230916976928711,1.232616832718043,1.8270781919496997,,
77.0,0.448974609375,-0.4801172018051146,-1.5363706611248886,1.6474609374999998,-0.2935270369052887,-1.87387946527952,1.3896484375,0.1904354989528656,-1.9435234012556912,3.5836997032165527,-0.3197422921657561,-1.8173019886016848,1.1353822156465347,1.7662248526275437,,
78.0,1.642578125,-0.5288247466087342,3.061329826633944,1.5605468750000002,-0.286935031414032,2.84011954116582,0.3620605468749999,0.1263466328382493,2.6405067848080184,4.072890281677246,-0.5892316102981567,2.992594003677368,1.0242561484688382,1.777213616655183,,
79.0,1.5390625,1.3462325334548946,3.040223213573392,0.3122558593749999,1.2986235618591313,2.967079689409654,1.076171875,0.9367961883544924,2.5254767088881507,0.9843916893005372,0.7225690484046936,-2.8217430114746094,1.0431932222238434,1.7643828506026922,,
80.0,0.293701171875,-1.858760356903076,-0.9595967458803324,0.76513671875,-2.1987974643707293,0.2094715765818476,2.55078125,-2.1879940032959,-0.1730559756315904,2.129600763320923,-2.156534194946289,0.1677918285131454,1.2400688688348716,1.788007779570242,,
81.0,3.150390625,0.9953917264938356,1.4115633959867728,2.701171875,1.0466628074645996,1.172981342255678,0.99072265625,1.3130893707275393,1.4619489714530849,0.3773728907108307,1.5104749202728271,0.6595432758331299,1.202592701318566,1.7762539674681304,,
82.0,0.59619140625,-1.0490432977676392,0.0543903711151452,0.611328125,-0.6134220361709595,0.8549149133596857,0.55810546875,-0.7943357825279236,1.4683010910278194,0.4244836866855621,-1.2699958086013796,2.197909355163574,1.0894343396357795,1.6527167689065776,,
83.0,0.322021484375,1.054902791976929,1.4884211563104297,4.12109375,0.6388744711875918,0.9329362656087083,1.9609375,0.8386486172676084,1.026491191719628,2.1162362098693848,0.9934589266777036,1.0332592725753784,1.2569212608384592,1.780916610145352,,
84.0,1.2119140625000002,-0.2461012601852417,0.987147521688329,1.7578125,-0.3334452211856843,1.184014963531489,0.7856445312500001,0.2393261492252349,1.6237724587960038,3.148998498916626,-0.237274095416069,1.0856341123580933,1.2740856403956524,1.788236876823614,,
85.0,3.869140625,-0.1355021893978119,-1.2734738381735766,3.720703125,-0.2312692701816559,-1.2407631895560942,2.3828125,-0.3588976860046386,-1.4115705943811174,0.2473316341638564,-0.251743882894516,-2.160309076309204,1.169845520639867,1.771376977874659,,
86.0,7.3984375,-0.355418562889099,-2.522930034750242,1.728515625,-0.2312692701816559,-2.5769397490873227,1.2275390625,-0.2517777085304259,-2.58005133423998,1.748379349708557,-0.6584358215332032,-2.407141923904419,0.8212048800636348,1.7821823240960988,,
87.0,1.5781250000000002,1.9473861455917352,-0.7843075288876507,3.2402343750000004,2.2072207927703875,-0.6501145025618872,0.66552734375,2.174260616302488,-1.1790334556503452,2.67624831199646,2.3598160743713392,-0.8039171695709227,1.2291426488249395,1.7657509164634193,,
88.0,0.6499023437499999,1.9748528003692627,-2.6005614707917206,2.67578125,2.3690907955169687,-2.3738970021853447,2.658203125,2.0975370407104483,-2.3366886593400302,3.920639514923096,2.226552486419678,-2.189857244491577,1.1649007049142963,1.7647921146906989,,
89.0,1.3935546875,-0.5877864956855774,-0.2646635218517111,1.0224609375,-0.5965757966041565,-0.6431741568010564,4.48046875,-0.7390362024307252,-0.7606655616332036,0.596089243888855,-0.5391705632209777,-1.033891201019287,1.507802689392954,1.7786219288633078,,
90.0,1.85546875,2.4796898365020734,-0.4548914549451076,2.7734375,2.33210253715515,-0.4330245302025733,1.205078125,1.9673452377319336,-0.508698823324471,1.7817490100860596,1.9802807569503784,-0.5896947979927063,1.1889855272080685,1.7658139868462883,,
91.0,0.2224121093749999,0.7240211367607117,-2.222038242750639,3.7578125,0.1245155185461043,-1.9505504132011104,1.4150390625,0.006591998040676,-2.1930289394662923,0.9806476831436156,0.5064226984977722,-2.399553060531616,1.1762462072235196,1.7834283381285607,,
0.0,1.7236328124999998,-1.055635213851929,1.7678218449384513,2.8515625,-1.190405011177063,1.9433244143708144,1.3291015625,-1.441633343696594,1.6688912346956857,0.1404607594013214,-1.7381243705749512,-2.921028852462769,1.1488507168222235,1.7827733242708943,,
1.0,5.906250000000001,1.4819177389144895,-0.0167013829769138,3.583984375,1.3110752105712893,-0.0603561269271464,0.245361328125,1.723990559577941,0.0113308670730497,2.1016764640808105,1.1955097913742068,-0.1258354038000107,1.2536776796770008,1.7755474745118678,,
2.0,2.404296875,-0.5934629440307616,0.5348836867059795,0.5361328125,-1.2127444744110107,0.232326084811643,1.3984375,-0.7496566772460936,0.907344987219266,1.0811997652053833,-0.8819853067398072,1.008543610572815,1.368299198399327,1.7768697807405749,,
3.0,0.791015625,-0.2272408157587051,-1.9572940828773495,0.583984375,-0.4085207581520081,-2.00162933367014,2.220703125,0.2422559261322021,-2.242642296511764,0.06132572889328,-1.6613701581954958,0.8590641021728516,1.1956398239739336,1.7769915379827348,,
4.0,0.3928222656249999,1.7181310653686526,-1.2405691362598044,0.537109375,1.9074678421020512,-2.041864395301677,1.7011718749999998,2.219305992126465,-1.660310287059522,0.7897731065750123,2.8522989749908376,-2.076828956604004,0.9851476424297516,1.7374369994101018,,
5.0,1.3544921875,-1.4932706356048575,-0.3595885017009353,1.560546875,-0.9400921463966372,-0.4807826573872654,1.3320312499999998,-1.5037080049514775,-0.3484554889125277,3.27124285697937,-1.1372143030166626,-0.4648056924343109,1.25976204796715,1.780669343321338,,
6.0,0.505859375,-2.3462018966674814,0.9590087006968632,1.048828125,-1.717764854431152,0.9004274140123635,0.214111328125,-0.9576708078384402,2.1120781350773923,0.8069069981575012,-1.567292928695678,0.1310688108205795,1.2037368620555209,1.7785294333111965,,
7.0,6.339843749999999,-1.3244422674179075,2.732992062348313,3.662109375,-1.363261818885803,2.7891502821807888,1.615234375,-1.1175267696380615,2.885836210089416,0.0419278666377067,0.393178939819336,2.875753164291382,1.2075356751849329,1.8047783749274449,,
8.0,0.841796875,0.2298043817281723,-0.8731629893655114,0.190673828125,0.7771233320236207,-0.1497134709926485,0.75537109375,1.1089205741882329,-0.5709232547150237,3.358823776245117,0.4404155313968659,-0.5804456472396851,1.0078519319015955,1.7754631293838472,,
9.0,2.6191406250000004,0.2363963723182678,0.805594715880071,2.00390625,0.2854701280593872,0.444940344262546,1.455078125,0.4090701043605803,0.5251204134345918,5.012608528137207,0.2136426419019698,0.7538990378379822,1.1598772380240097,1.7879161370687264,,
10.0,0.94091796875,0.7912228703498837,0.5111392638263266,2.86328125,1.096835255622864,0.9806974066978944,1.462890625,1.1631214618682866,0.9298202395948516,2.4890944957733154,0.8750326037406921,1.0679919719696045,1.23614954724271,1.7682540862425409,,
11.0,2.470703125,0.1047395244240761,-3.091106038383812,0.3125,-0.234565258026123,-2.8262612343765823,3.3710937500000004,-0.1144444122910499,-3.093945062334543,4.508336544036865,0.1590069979429244,-2.9813671112060547,1.0379297414356687,1.7774462490674166,,
12.0,1.015625,0.2078310549259185,1.03011925961422,0.62890625,-0.5350505113601685,1.6412671234097855,1.0771484375,-0.3933225572109222,1.3399913376542814,3.149395704269409,-0.120164655148983,1.4244647026062012,1.1694126291391065,1.766015012263547,,
13.0,0.9013671875,-0.0140995513647795,-1.0339271834198818,2.35546875,-0.2682577073574064,-0.7468042707087428,0.7626953125,-0.5791803002357483,-0.4165240802653785,2.850291013717651,-0.1297311186790466,-0.9249023795127868,1.1728831359624663,1.7100061621294669,,
14.0,1.7998046875,1.510300040245056,-0.1142667254732848,1.5810546875,1.7434003353118908,0.1251929473762766,1.1083984375,2.042237520217894,0.0419846581582899,3.1097640991210938,1.940793871879578,0.1593150794506073,1.1349659440141655,1.7842623222152905,,
15.0,2.59375,0.4423963129520416,1.2318697470929214,2.17578125,0.5359660387039185,1.2830424723633702,1.224609375,0.2796105742454529,1.3445802804043492,2.314122438430786,0.0887894257903098,1.4792910814285278,0.7559730268837954,1.7709230435680117,,
16.0,0.31982421875,-0.2781457006931305,-0.262315833663891,1.630859375,-0.2019715011119842,0.1615343669317495,3.796875,-0.2631305754184723,0.4328231422547917,2.268993139266968,-0.1741154491901398,0.5779870748519897,1.2510156879962406,1.7627750920785,,
