Unnamed: 0,pi1_pt,pi1_eta,pi1_phi,pi2_pt,pi2_eta,pi2_phi,pi3_pt,pi3_eta,pi3_phi,gen_antitau_pt,gen_antitau_eta,gen_antitau_phi,gen_tau_pt,gen_tau_eta,gen_tau_phi
15.0,1.3520445823669434,-0.859761416912079,3.010539531707764,1.6117385625839231,-0.8035030364990235,-3.0881893634796143,2.019869565963745,-0.5245159268379213,-2.853738784790039,5.982081413269044,-0.8204219341278076,-3.0454416275024414,,,
16.0,4.8486390113830575,0.0633727461099624,-0.0994466468691825,2.3009963035583496,-0.122725024819374,-0.0977693423628807,0.3029074072837829,-0.1004355624318123,-0.3272065818309784,8.865171432495117,-0.042907577008009,-0.0546087548136711,,,
17.0,0.6178141832351685,-2.339624881744387,-1.872379183769226,0.622769296169281,-1.8741793632507329,-1.6718246936798096,1.1162769794464111,-2.207992553710937,-2.2865822315216064,9.6294584274292,-2.128524303436277,-1.8405735492706297,,,
18.0,0.4251934885978699,-1.332849383354187,-0.0960008054971695,2.9716951847076416,-0.913617253303528,0.2327094227075577,3.137427806854248,-1.1031169891357422,0.3518227040767669,7.248110294342041,-1.107869863510132,0.2853125035762787,,,
19.0,0.7683289647102356,1.3885380029678345,2.3073925971984863,1.1912810802459717,0.9345575571060176,2.12391996383667,2.871200799942017,1.214505434036255,1.862251162528992,6.737878322601318,1.2684979438781736,2.065445899963379,,,
20.0,2.480026960372925,-1.98954176902771,2.892505407333374,1.9427695274353027,-2.005058288574219,3.071208000183105,0.3312609195709228,-2.179924726486206,2.315837144851685,7.3573317527771005,-2.008931398391723,2.8095178604125977,,,
21.0,3.797961235046387,0.1737705767154694,1.3885587453842163,3.5327148437500004,0.14475679397583,1.4608559608459473,0.9650402665138244,-0.1143464818596839,1.523080348968506,9.360379219055176,0.1436158865690232,1.3801807165145874,,,
22.0,1.6639640331268308,-0.3049558997154235,-2.3848717212677,0.4912559688091277,0.0098771844059229,-2.055086612701416,3.026108980178833,-0.0251439847052097,-2.315026998519897,5.075488567352295,-0.1211618706583977,-2.329521656036377,,,
23.0,1.0803625583648682,0.1377572119235992,0.3376285135746002,2.4715890884399414,-0.2117498815059661,-0.0114425960928201,1.5894980430603027,-0.4440361559391022,0.3038641810417175,7.247897624969482,-0.2417777925729751,0.1943809837102889,,,
24.0,1.5124586820602417,-1.0025380849838257,2.997443914413452,1.4766178131103516,-0.7721809148788451,-3.11275053024292,1.2732495069503784,-0.4012748003005982,2.9449281692504883,7.763465881347655,-0.7975323200225829,3.1144614219665527,,,
25.0,3.232152700424194,0.7384650707244875,-0.1102573350071907,0.4001394510269165,0.360055923461914,-0.8319083452224733,0.2755318880081177,1.1267620325088503,-0.5640863180160524,4.339317321777344,0.8609036207199099,-0.1854873150587082,,,
26.0,1.7903537750244145,0.6694985032081602,1.391947627067566,3.269827365875244,0.6685599684715271,1.4239317178726196,1.9165210723876955,0.809338390827179,1.068526268005371,7.167243957519531,0.7238144278526306,1.281030774116516,,,
27.0,11.02037715911865,0.2785483300685883,2.71687126159668,1.1883269548416138,0.3571149408817291,2.7777905464172363,2.44462513923645,0.4020746648311615,2.644098281860352,15.691175460815428,0.3032101392745971,2.7335150241851807,,,
28.0,1.665077209472656,1.0121505260467532,1.0212175846099854,0.6090186834335327,0.911906599998474,1.233502984046936,0.7099937796592712,1.1826080083847048,0.2912035286426544,4.824252605438232,0.9416773915290833,0.9992180466651917,,,
29.0,0.2081807851791381,-1.5590051412582395,-0.2399395853281021,0.6204751133918762,-0.3296670913696289,-0.6905068159103394,0.6072362661361694,-0.3773142993450165,0.6723453402519226,1.7150452136993408,-0.7355269789695741,0.3911104202270508,,,
30.0,2.0854148864746094,0.2827182710170746,0.6255621910095215,2.545893907546997,0.421453684568405,0.7640655040740966,1.0312215089797974,0.7849428057670593,0.9816315174102784,8.374471664428711,0.3797438144683838,0.7608044147491455,,,
31.0,4.7926926612854,-1.6008459329605107,-0.4230181574821473,5.252066612243652,-1.5954507589340212,-0.4643691480159759,1.51120126247406,-1.780749917030335,-0.3207806348800659,13.391230583190918,-1.6496174335479736,-0.3913320899009704,,,
32.0,8.068406105041504,2.095763444900514,2.5632290840148926,1.185696721076965,2.31001353263855,2.316721677780152,1.186082124710083,1.984368205070496,2.388974189758301,16.30563735961914,2.120050907135009,2.528435468673706,,,
33.0,0.7034417986869812,0.7186969518661499,2.939527750015259,3.0496621131896973,0.3621825873851775,2.64591383934021,2.5696444511413574,0.2817244827747345,2.634443044662476,8.899087905883789,0.4593424201011657,2.669961452484131,,,
34.0,2.4935638904571533,1.2898313999176028,-2.944831132888794,3.034257173538208,1.4984934329986566,-2.776711940765381,3.0926156044006348,1.4554432630538938,-2.776242971420288,8.679607391357422,1.4385652542114262,-2.8455934524536133,,,
35.0,0.283172607421875,-0.1369657218456268,2.761413335800171,0.9635119438171388,0.8795317411422728,2.654994487762451,0.6415778994560242,0.3861289024353029,2.423452377319336,5.304901599884033,0.6791775226593016,2.801038980484009,,,
36.0,0.7135050296783447,-0.8821570873260498,1.8610018491744995,2.1040658950805664,-0.5371404290199279,1.5708763599395752,0.3892149031162262,-0.3958480060100556,1.1327635049819946,5.661539554595947,-0.4641351401805878,1.6927660703659058,,,
37.0,1.1825122833251955,0.1651944816112518,-2.829265594482422,1.9048551321029663,0.2644900083541869,-2.629992723464966,2.006996393203736,0.7715498208999632,-2.783801794052124,5.329053878784181,0.4607123434543611,-2.7742202281951904,,,
38.0,0.5711074471473694,-2.1581964492797856,1.4093397855758667,2.501142501831055,-2.302444696426392,2.0010228157043457,2.8418960571289062,-2.3633391857147217,1.8136603832244875,6.477970600128173,-2.3562691211700444,1.9207602739334104,,,
39.0,1.1438438892364502,1.1567829847335818,-0.974456787109375,0.2960726320743561,1.277487874031067,-0.5431874394416808,2.0840399265289307,0.8852498531341553,-1.4424172639846802,3.6240932941436768,0.9882345199584964,-1.2453787326812744,,,
40.0,0.4101504683494568,-0.0405832231044769,-1.4321731328964231,1.6137030124664309,-0.1056249439716338,-1.7661291360855105,2.0912437438964844,0.2280668914318084,-1.5837332010269165,4.774705410003663,-0.0413803793489932,-1.7019803524017334,,,
41.0,1.2344720363616943,0.6521908640861511,0.5871821641921997,2.361052989959717,0.5477113723754882,1.03617525100708,1.9034932851791384,0.350137859582901,0.9557056427001952,8.034279823303223,0.5053315758705141,0.8274927139282227,,,
42.0,1.2336413860321045,1.5104360580444334,0.6209755539894104,0.4820824563503265,1.4825347661972046,1.6461752653121948,1.3782767057418823,1.0796853303909302,0.9247406721115112,5.3022541999816895,1.30112886428833,0.8753381371498108,,,
43.0,1.3836426734924316,-0.4659516513347625,1.9785656929016116,1.5179606676101682,-0.243592083454132,1.9594022035598757,3.202627420425415,-0.1633473634719847,1.6616742610931396,7.15515947341919,-0.1995806992053986,1.7745941877365112,,,
44.0,1.6641548871994016,-0.8015692234039307,-1.5776199102401731,2.1899476051330566,-0.9604105949401858,-1.444663166999817,0.6075822114944458,-0.5023882389068602,-2.160393238067627,5.076698303222656,-0.8440929651260376,-1.6671196222305298,,,
45.0,0.9205607771873474,-1.4317731857299807,2.363452672958374,2.3032350540161133,-1.1696747541427612,2.424635410308838,4.75361967086792,-1.2059470415115356,2.1502456665039062,10.078495025634766,-1.2288237810134883,2.306968688964844,,,
46.0,0.6393166780471802,-0.5902852416038513,-0.0592784993350505,0.4111978113651275,0.1688370257616043,-0.3669933080673218,3.004947423934936,-0.5788980722427368,-0.22031931579113,4.097784042358399,-0.4769777357578277,-0.1878925412893295,,,
47.0,0.1921792477369308,-2.427194833755489,0.1212373226881027,2.0647311210632324,-2.483038902282715,-0.0520798861980438,0.3148523569107055,-2.136421203613281,-0.6792606711387633,8.340539932250977,-2.510870933532717,-0.0753492936491966,,,
48.0,2.4963057041168213,-0.5327968001365662,0.3148640096187591,2.1732609272003174,-0.5127861499786376,0.1409806311130523,3.3638877868652344,-0.7396680712699889,0.4234876930713654,12.024850845336912,-0.5777848958969116,0.311958909034729,,,
49.0,2.6274867057800293,-0.515415608882904,2.4834208488464355,8.876338005065918,-0.4403091371059418,2.6670339107513428,1.4608820676803589,-0.6240469217300415,2.7470648288726807,13.651794433593752,-0.4626094102859496,2.64351224899292,,,
50.0,2.445158004760742,-0.6534164547920227,-0.4404720067977905,7.459020614624023,-0.6826536655426025,-0.4366241097450256,0.9323992729187012,-0.8144025802612301,-0.4129810035228728,14.277161598205568,-0.6842216849327085,-0.4972630739212036,,,
51.0,2.977646589279175,0.1384674757719039,2.3093583583831787,0.8801169395446777,0.3780719041824341,1.971789836883545,1.5000293254852295,-0.0010149654699489,1.9922274351119995,10.324762344360352,0.113111987709999,2.2226762771606445,,,
52.0,0.3783257305622101,0.372540146112442,-2.868198871612549,0.6868730187416077,0.9810113310813904,-2.436674118041992,0.8577280640602112,0.0018977118888869,-2.6377153396606445,3.9227135181427,0.5945279002189636,-2.835206985473633,,,
53.0,3.5746541023254395,-1.5422680377960205,-2.4149715900421143,0.5403789281845093,-1.986504912376402,-2.7547264099121094,1.0425927639007568,-1.8668756484985345,-2.7421724796295166,5.164442539215088,-1.6962184906005864,-2.553061485290528,,,
54.0,1.7793328762054443,2.3110287189483665,0.0310878288000822,0.4909020960330962,2.14935779571533,-0.4105375111103058,0.5442240238189697,1.911338329315186,0.1946424692869186,3.236647367477417,2.385618448257447,0.187152475118637,,,
55.0,2.83534574508667,-0.930107057094574,-1.6297104358673096,1.1684640645980835,-1.1981853246688838,-1.81088387966156,3.84543228149414,-1.1538571119308472,-1.8517310619354248,11.46507167816162,-1.0771915912628174,-1.7162691354751587,,,
56.0,2.852368116378784,-0.2820307016372682,1.6906002759933472,0.9107185006141664,-0.4095855355262756,2.0122992992401123,3.0541086196899414,-0.4213021397590638,1.7340922355651855,8.890653610229494,-0.2828046977519988,1.7757892608642578,,,
57.0,0.588398277759552,0.5307930111885071,-1.6437926292419434,1.1894793510437012,0.2759793400764465,-1.4817050695419312,1.030943512916565,-0.3050658702850341,-1.7262325286865234,4.646530151367188,-0.0653139427304268,-1.628859519958496,,,
58.0,0.8172951936721802,-2.4618899822235103,0.827686071395874,0.832287073135376,-1.7339686155319216,1.3769611120224,0.7256307005882262,-2.38160824775696,1.9410982131958008,3.2180745601654053,-2.256135702133179,1.2320681810379028,,,
59.0,0.7767006158828735,-2.1654236316680904,2.2598366737365723,1.7130627632141116,-2.3645641803741477,2.9076812267303467,1.829077124595642,-2.3117384910583527,2.3710274696350098,6.0644211769104,-2.2925310134887704,2.4912984371185303,,,
60.0,0.9991668462753296,1.9502913951873784,-1.449882984161377,0.6769397258758546,1.593422889709473,-1.7069206237792969,0.4239201247692108,2.293473720550539,-2.91384506225586,3.5362956523895264,1.916164755821228,-1.796985387802124,,,
61.0,1.1730713844299316,-2.1000981330871578,-1.4533960819244385,1.406815767288208,-1.8158609867095945,-1.373072862625122,5.00507926940918,-1.926143646240236,-1.1619240045547483,9.349507331848145,-1.9555449485778824,-1.1856486797332764,,,
62.0,3.06099534034729,-0.998423218727112,0.4289867579936981,1.7523770332336428,-1.1365599632263184,0.3796041309833526,1.6968126296997073,-1.0993510484695432,0.7454733848571777,8.493363380432129,-1.1572614908218384,0.4906299710273742,,,
63.0,0.6568426489830017,1.7678695917129512,-1.741913676261902,5.020644664764404,1.6747932434082025,-1.5805864334106443,1.318029761314392,1.6633256673812868,-1.9958844184875488,8.55150032043457,1.757463932037353,-1.6824101209640503,,,
64.0,0.7665457725524902,2.2321054935455327,-2.2977612018585205,0.3827584087848663,2.196753978729248,-1.2652485370635986,2.4259016513824463,1.812893509864808,-1.8439346551895144,4.741071224212647,1.8888289928436277,-1.861691117286682,,,
65.0,1.4966422319412231,1.3137394189834593,2.0113022327423096,0.7309913039207458,1.9557230472564704,2.0657501220703125,0.5519443154335022,1.26229727268219,2.1779141426086426,6.091560363769531,1.3298158645629885,2.1287341117858887,,,
66.0,1.9012236595153809,-1.973839044570924,-1.6924229860305786,8.40163803100586,-2.020892381668091,-1.7112081050872805,1.4709779024124146,-1.9483109712600717,-1.5398938655853271,16.52511978149414,-1.9909833669662484,-1.7378947734832764,,,
67.0,4.585466384887695,0.8786987066268922,2.3304030895233154,1.377134084701538,0.7826753854751587,2.183143854141236,4.14008903503418,0.867477536201477,2.195675849914551,12.066262245178224,0.9177315831184388,2.276761293411255,,,
68.0,0.2345456779003143,2.323764562606811,2.9448251724243164,2.2686283588409424,1.8697499036788932,3.0875120162963867,3.224761962890625,1.4735503196716309,3.0618138313293457,6.368497848510741,1.6910694837570188,3.110430955886841,,,
69.0,1.809562921524048,-1.4964801073074334,1.820930004119873,5.399242401123047,-1.549818515777588,1.6812459230422974,3.4757707118988037,-1.4999099969863887,1.5097736120224,12.321070671081545,-1.5423743724822998,1.6137863397598269,,,
70.0,1.0983384847640991,-1.634692907333374,2.2735249996185303,1.599424362182617,-1.117425799369813,2.6318519115448,1.034445881843567,-1.5256173610687254,2.272425413131714,7.063100814819336,-1.494265675544739,2.3974032402038574,,,
71.0,0.6025588512420654,0.2481461465358735,-2.2543182373046875,1.3227992057800293,0.1475728452205657,-2.433673858642578,2.3985321521759038,0.2991698384284972,-1.9683661460876465,6.322126388549805,0.3009890615940094,-2.024271249771118,,,
72.0,0.6183193325996399,1.0189087390899656,-2.642102003097534,0.2242909520864486,0.9017084836959838,2.753521203994751,2.513692855834961,1.1692076921463013,-2.9206554889678955,3.936089515686035,1.2928844690322876,-3.0296666622161865,,,
73.0,0.7520076632499696,-0.6437575221061705,-1.0435373783111572,1.7190276384353635,-1.0263150930404663,-1.5985103845596311,0.8565781712532043,-0.8484277725219729,-0.9635604023933412,3.3742682933807373,-0.997948706150055,-1.264291286468506,,,
74.0,0.5888069272041321,-1.308122158050537,-1.9351204633712769,1.7062188386917114,-0.9949843883514404,-1.331647515296936,0.8160790801048278,-1.544548273086548,-1.7327446937561035,4.726995468139648,-1.1655194759368896,-1.4112796783447266,,,
75.0,4.391085147857666,-0.4700309932231902,-2.0295450687408447,2.8683524131774907,-0.3650749921798705,-1.8951572179794312,0.9171549677848816,-0.6690481901168825,-2.182497978210449,8.166351318359375,-0.4740665555000304,-2.012585401535034,,,
76.0,2.43935775756836,1.9389292001724256,2.1026203632354736,3.65175485610962,2.0580015182495117,1.880511999130249,1.1241142749786377,2.1434998512268058,2.214915037155152,9.67129611968994,2.0800185203552246,2.0664279460906982,,,
77.0,0.445246160030365,-0.4882891476154328,-1.523037075996399,1.642588138580322,-0.2923648059368133,-1.8740720748901367,1.3897550106048586,0.1906727254390716,-1.94385027885437,7.029774188995361,-0.2273669987916947,-1.8371423482894895,,,
78.0,1.6294041872024536,-0.5302793979644775,3.061328649520874,1.5736230611801147,-0.2862651348114013,2.839017152786255,0.3517776131629944,0.1280389726161957,2.6370980739593506,7.587493419647217,-0.4887463152408601,2.9594738483428955,,,
79.0,1.5786892175674438,1.346681594848633,3.0387625694274902,0.3159340620040893,1.304260015487671,2.962151050567627,1.0661855936050415,0.9348669052124025,2.5238094329833984,3.722216606140136,1.150534987449646,2.999671936035156,,,
80.0,0.2924244403839111,-1.8590735197067256,-0.964613914489746,0.7819809317588807,-2.194652557373048,0.2010766118764877,2.4801154136657715,-2.18334150314331,-0.1742672473192215,5.477367401123047,-2.1965365409851074,-0.0289423149079084,,,
81.0,3.1497247219085693,0.9946845173835752,1.4118006229400637,2.6918704509735103,1.0466207265853884,1.1736090183258057,0.9888415932655332,1.311122417449951,1.46702241897583,7.354620933532715,1.108556032180786,1.2926108837127686,,,
82.0,0.6106977462768555,-1.0455824136734009,0.0492979027330875,0.6073513031005859,-0.61467045545578,0.8575860857963562,0.7706217765808105,-0.7012943029403685,1.4628840684890747,2.4145960807800293,-0.8854400515556338,1.0630465745925903,,,
83.0,0.3347765803337096,1.0516791343688967,1.4827593564987185,4.077113151550293,0.6376041173934938,0.9330940246582032,1.949878573417664,0.8343456387519839,1.0285494327545166,8.42866325378418,0.8002179861068724,1.001051664352417,,,
84.0,1.2112783193588257,-0.2458416521549224,0.986877739429474,1.7513011693954468,-0.3333534896373749,1.1833536624908447,0.779268443584442,0.2379692494869231,1.621120810508728,6.787103176116943,-0.2140028625726699,1.151908040046692,,,
85.0,3.869571447372437,-0.1363963037729263,-1.2741713523864746,3.7691819667816167,-0.2320061922073364,-1.2415738105773926,2.4286491870880127,-0.3584916591644288,-1.409640550613403,10.207277297973633,-0.229588583111763,-1.313050389289856,,,
86.0,7.369649410247803,-0.3556775450706481,-2.5229427814483643,1.7276874780654907,-0.2323968261480331,-2.575150966644287,1.23223876953125,-0.2506926059722901,-2.5753653049468994,12.062291145324709,-0.3750157654285431,-2.5190227031707764,,,
87.0,1.5521208047866824,1.948404788970947,-0.7825409173965455,3.456140279769898,2.2080552577972417,-0.6520684361457825,0.6490579843521118,2.1756205558776838,-1.1785467863082886,8.254571914672852,2.2246437072753933,-0.7653273344039917,,,
88.0,0.6492407321929932,1.9741663932800304,-2.6126010417938232,2.787801027297974,2.368110656738283,-2.375874757766724,2.51644229888916,2.0995562076568604,-2.3363146781921387,9.809481620788574,2.230679273605348,-2.3072779178619385,,,
89.0,1.3989181518554688,-0.5883901119232178,-0.2645662724971771,1.0218095779418943,-0.5981268286705018,-0.6425825953483582,4.446703433990479,-0.7394520044326782,-0.7606646418571472,7.292515754699707,-0.691345512866974,-0.6747985482215882,,,
90.0,1.9293417930603027,2.4778590202331583,-0.4560227394104004,2.8592545986175537,2.3329210281372084,-0.4360940754413605,1.1785871982574463,1.9741176366806037,-0.5152459740638733,7.734453201293946,2.2559273242950417,-0.48838272690773,,,
91.0,0.2280348539352417,0.7165237665176393,-2.223932981491089,3.7256255149841295,0.1247259080410003,-1.9507015943527224,1.4150718450546265,0.0071344599127769,-2.1931257247924805,6.257265567779541,0.1861995607614518,-2.0832178592681885,,,
0.0,1.6737033128738403,-1.0536291599273682,1.7685092687606812,2.89062237739563,-1.193580627441406,1.945082783699036,1.308782935142517,-1.441108226776123,1.6676312685012815,5.841169834136963,-1.2570714950561523,1.8570282459259035,,,
1.0,6.061960697174071,1.481154561042786,-0.016314486041665,3.457352876663208,1.3113708496093754,-0.0596989840269088,0.2339693307876586,1.7090078592300422,-0.014985223300755,11.845190048217772,1.392692804336548,-0.0483460500836372,,,
2.0,2.3946726322174072,-0.5942642688751221,0.5358909368515015,0.5330632328987122,-1.2169317007064822,0.2341640293598175,1.4181023836135864,-0.7492479085922239,0.9071815013885498,5.282159328460693,-0.7950620055198672,0.688947319984436,,,
3.0,0.7904835343360901,-0.2287603616714477,-1.9581637382507324,0.5848966836929321,-0.4086961150169372,-2.00385856628418,2.221468925476074,0.2416153997182846,-2.2416775226593018,3.5062317848205566,-0.0119367167353629,-2.1384148597717285,,,
4.0,0.4083943963050842,1.714833259582519,-1.2391278743743896,0.5297227501869202,1.924418807029725,-2.0330395698547363,1.854643225669861,2.2165861129760747,-1.6595580577850342,3.4600954055786133,2.356846809387207,-1.759913206100464,,,
5.0,1.3415031433105469,-1.4942883253097536,-0.3563999533653259,1.569068908691406,-0.9388592243194582,-0.4813754260540008,1.315149426460266,-1.5014742612838743,-0.3497068583965301,7.485050201416015,-1.244867444038391,-0.4287015795707702,,,
6.0,0.5276657342910767,-2.3308980464935307,0.958101272583008,1.0324270725250244,-1.7169314622879022,0.9033421874046326,0.211965262889862,-0.955082952976227,2.102552652359009,2.2397193908691406,-1.9301871061325069,0.7524601817131042,,,
7.0,5.881682872772216,-1.3247097730636597,2.733543872833252,3.6616747379302974,-1.3641833066940308,2.788891315460205,1.6455284357070925,-1.1162402629852295,2.8864388465881348,11.21498966217041,-1.3068832159042358,2.7744932174682617,,,
8.0,0.841688573360443,0.2274645864963531,-0.8736529350280762,0.1951322704553603,0.776449203491211,-0.1610457897186279,0.751685380935669,1.1110094785690308,-0.5685178637504578,5.096796035766602,0.5430254340171814,-0.6108306050300598,,,
9.0,2.5928354263305664,0.2379541546106337,0.8062784075737,1.9750086069107051,0.2870254516601562,0.4452621340751648,1.444419980049133,0.4077340364456178,0.5239033699035645,10.918828010559082,0.2609729170799255,0.6811650991439819,,,
10.0,0.9450321197509768,0.794025421142578,0.5117888450622559,2.877730131149292,1.0969519615173338,0.9812053442001344,1.4993771314620972,1.1643325090408323,0.9312613010406494,7.703107833862305,1.0202627182006836,0.9439902901649476,,,
11.0,2.4700767993927,0.1042112335562706,-3.091139316558838,0.3172887861728668,-0.2300481945276259,-2.8354618549346924,3.3804655075073247,-0.1150363087654113,-3.094589233398437,10.653556823730469,0.0482642725110053,-3.0383176803588867,,,
12.0,1.014169692993164,0.2065391391515732,1.028534173965454,0.6290130615234375,-0.5437549352645875,1.6377677917480469,1.100714921951294,-0.3937698006629944,1.3415248394012451,5.807302474975586,-0.1666461378335952,1.3643033504486084,,,
13.0,0.8935858607292176,-0.0157957505434751,-1.0336177349090576,2.1300041675567627,-0.2679863274097443,-0.7419548630714417,0.8922672867774963,-0.5769082903862001,-0.4051173627376557,6.648096084594727,-0.2246931791305541,-0.8143090605735779,,,
14.0,1.801723837852478,1.5119124650955196,-0.111874982714653,1.537686109542847,1.743319511413574,0.1276048123836517,1.1094108819961546,2.044223308563231,0.0423691198229789,7.513504505157472,1.8361699581146236,0.0712476000189781,,,
15.0,2.626640796661377,0.4419364035129547,1.2302051782608032,2.1767680644989014,0.5350044369697571,1.2817870378494265,1.2211499214172363,0.2779883742332457,1.3426907062530518,8.297247886657715,0.3506587743759155,1.329167723655701,,,
16.0,0.3245348930358886,-0.2748540043830871,-0.2698381245136261,1.632673382759094,-0.2023448348045349,0.1608129441738129,3.808193683624268,-0.2632003128528594,0.433113545179367,7.880088806152344,-0.2306802421808242,0.3923236727714538,,,
17.0,2.9801571369171143,0.1947427242994308,0.4682222008705138,2.011300802230835,0.0541580580174923,0.3834963738918304,1.7437186241149902,0.406829535961151,0.6496484279632568,10.098726272583008,0.1524991244077682,0.5291059613227844,,,
18.0,1.4236570596694944,-0.9544302225112916,-1.9096616506576536,0.6104159355163574,-0.7567293047904967,-2.446316957473755,4.544799327850342,-1.0686795711517334,-2.0988528728485107,12.625234603881838,-1.0200830698013303,-2.062431573867798,,,
19.0,3.178673505783081,1.145044207572937,-2.598140001296997,0.897589683532715,1.0853097438812254,-2.613478899002075,1.650049924850464,0.9049291610717772,-2.516609668731689,5.686964988708496,1.11058247089386,-2.6063077449798584,,,
20.0,1.3520445823669434,-0.859761416912079,3.010539531707764,1.6117385625839231,-0.8035030364990235,-3.0881893634796143,2.019869565963745,-0.5245159268379213,-2.853738784790039,5.982081413269044,-0.8204219341278076,-3.0454416275024414,,,
21.0,4.8486390113830575,0.0633727461099624,-0.0994466468691825,2.3009963035583496,-0.122725024819374,-0.0977693423628807,0.3029074072837829,-0.1004355624318123,-0.3272065818309784,8.865171432495117,-0.042907577008009,-0.0546087548136711,,,
22.0,0.2017865031957626,1.2858837842941282,2.529090166091919,1.6990705728530882,0.5579170584678651,2.280172109603882,0.5183258056640625,-0.0712749287486076,1.9858373403549197,6.423359394073485,0.480306923389435,2.2964682579040527,,,
23.0,3.497878074645996,-2.2263305187225337,-2.530892848968506,5.646467685699463,-2.1794114112854,-2.578704357147217,0.9324965476989744,-2.1671247482299805,-2.9330949783325195,10.17680835723877,-2.2202010154724108,-2.5827229022979736,,,
24.0,0.6178141832351685,-2.339624881744387,-1.872379183769226,0.622769296169281,-1.8741793632507329,-1.6718246936798096,1.1162769794464111,-2.207992553710937,-2.2865822315216064,9.6294584274292,-2.128524303436277,-1.8405735492706297,,,
25.0,0.4251934885978699,-1.332849383354187,-0.0960008054971695,2.9716951847076416,-0.913617253303528,0.2327094227075577,3.137427806854248,-1.1031169891357422,0.3518227040767669,7.248110294342041,-1.107869863510132,0.2853125035762787,,,
26.0,0.7683289647102356,1.3885380029678345,2.3073925971984863,1.1912810802459717,0.9345575571060176,2.12391996383667,2.871200799942017,1.214505434036255,1.862251162528992,6.737878322601318,1.2684979438781736,2.065445899963379,,,
