,pi1_from_tau_pt,pi1_from_tau_eta,pi1_from_tau_phi,pi2_from_tau_pt,pi2_from_tau_eta,pi2_from_tau_phi,pi3_from_tau_pt,pi3_from_tau_eta,pi3_from_tau_phi,pi1_from_antitau_pt,pi1_from_antitau_eta,pi1_from_antitau_phi,pi2_from_antitau_pt,pi2_from_antitau_eta,pi2_from_antitau_phi,pi3_from_antitau_pt,pi3_from_antitau_eta,pi3_from_antitau_phi,neutrino_from_tau_pt,neutrino_from_tau_eta,neutrino_from_tau_phi,neutrino_from_antitau_pt,neutrino_from_antitau_eta,neutrino_from_antitau_phi,tau_no_neutrino_mass,tau_with_neutrino_mass,antitau_no_neutrino_mass,antitau_with_neutrino_mass,upsilon_no_neutrino_mass,upsilon_with_neutrino_mass
0,1.0703125,-0.7882931232452394,-0.3802759002768996,0.363525390625,-0.7888424396514895,-1.0343124605308582,3.9238281249999996,-0.7436140179634096,-0.7151610110054115,3.201171875,0.31659901142120367,-1.3860744724977707,0.9780273437500001,0.01428266242146489,-1.4736873057419233,1.8984374999999998,0.31916257739067083,-1.137529593397065,0.40226364135742193,-1.0111927986145022,-1.6172751188278198,3.543044328689575,0.06589272618293765,-1.4275254011154175,1.0851787837248008,1.7839595043442944,1.0851787837248008,1.7839595043442944,7.447183701465759,9.519854877301764
1,2.15234375,-0.792504668235779,1.5214285776619427,0.7158203125000001,-1.1325418949127195,1.1885058114779465,0.7343749999999999,-0.7362895607948304,2.0991780564980513,0.25048828125,-2.0418713092803964,-2.209928450509758,0.47753906250000006,-1.2491836547851562,-2.001130685663952,1.3779296875,-1.1618396043777466,-1.4692901913313794,0.11219067871570587,-0.2772095203399659,-1.0356329679489136,3.271378755569458,-1.4916042089462276,-1.90582275390625,1.2543855052342838,1.788191934660538,1.2543855052342838,1.788191934660538,5.860877295919036,9.483824024457006
2,0.4296875,1.0325632095336912,2.197434568533212,0.31640625,-0.44807276129722595,1.2512070034991456,0.411865234375,0.3739127814769746,1.7691986252104872,1.5009765625,0.7879268527030946,-1.943718264039343,0.57080078125,0.35248878598213185,-2.330350012949353,4.5703125,0.5302896499633788,-1.9234006315378063,1.4738575220108032,0.45320278406143183,2.7045445442199707,3.871973276138306,0.45226234197616577,-1.8731627464294434,0.9459916863192152,1.7891304627142344,0.9459916863192152,1.7891304627142344,5.818234344682355,9.47824783826823
3,0.71728515625,-0.4206061065196991,-0.9925177409402451,0.63623046875,-1.6937773227691653,-1.0087159727107733,1.150390625,-1.2717063426971433,-0.7374333992919289,0.9907226562499999,-0.8141117691993714,0.2937493130592248,1.9267578125,-1.0810877084732053,0.07089552809985603,3.8417968750000004,-1.1594592332839968,0.2978631942279483,0.8871549367904662,-1.148452877998352,-1.316360354423523,8.620412826538086,-1.081465244293213,0.23909524083137512,1.3893921215030318,1.7290996170222221,1.3893921215030318,1.7290996170222221,5.23310811248265,9.356640143157646
4,1.796875,0.2380443811416626,-2.2957787026944416,0.470458984375,0.06335642933845517,-2.034725363114335,0.5517578125,0.7685170769691467,-2.7166899682735726,5.015625,0.3947874307632445,2.942279378587956,5.7578125,0.38618120551109314,2.7877788271832804,1.044921875,0.5515304803848265,2.9006836891887433,1.1119824647903442,0.40730911493301386,-1.5697550773620605,2.003195285797119,0.593154788017273,3.0395798683166504,1.014082260453347,1.778569742830334,1.014082260453347,1.778569742830334,6.481017125812084,9.48515892365372
5,0.6708984375,0.3286843597888946,0.6359634949776288,4.64453125,-0.06720175594091411,1.003060059366958,0.8173828125,0.008606219664216049,0.8473971440843964,0.410400390625,-0.059327982366084976,-2.6826949571340046,0.62255859375,-0.8569597601890563,2.510922551340633,0.7978515625,-0.046876430511474616,2.277405576468147,2.7822723388671875,-0.22033575177192688,0.6809747815132141,1.1408039331436157,-0.41565084457397455,-3.031813383102417,1.2013769716432332,1.9987510661689307,1.2013769716432332,1.9987510661689307,5.595352363168073,9.300964133281179
6,1.7451171875000002,-0.876918852329254,2.8813325233651543,1.587890625,-1.2651143074035642,2.9623890409434357,1.0419921875,-1.1645863056182861,-2.725855038043141,0.6279296875,0.12945951521396637,-1.913138217738882,0.5849609375,0.038087099790573044,-2.1217503454044397,1.3466796875,0.008056886494159693,-1.079923013800558,0.025633452460169792,-3.245819807052615,-1.6768239736557007,2.1459543704986572,0.01585469767451283,-1.2973911762237549,1.4693966523590212,1.7777974634401492,1.4693966523590212,1.7777974634401492,6.760531647790953,9.455534298694241
7,0.63134765625,2.292733430862427,0.19864505190592022,0.7656249999999999,1.8759727478027344,-0.6261008646385814,2.056640625,2.1085238456726083,-0.4550872643992388,1.013671875,1.8686482906341546,-3.12508573322626,1.107421875,2.442335367202761,3.090612891212334,0.9565429687500001,1.8886073827743535,-2.7087834313382424,1.0611903667449951,2.246360301971435,0.25197362899780273,1.770032048225403,1.5789263248443601,-2.9751057624816895,1.1552579527557427,1.7906835525797398,1.1552579527557427,1.7906835525797398,6.547562273214418,9.62710075961271
8,0.77099609375,-2.0806908607482915,-1.9743842079553067,2.8125,-1.965514063835143,-1.6699694242477385,1.5908203125000002,-1.942442059516906,-1.798498451354101,0.37353515625,-1.1909543275833132,2.8735217331726712,0.75927734375,-1.3509933948516848,1.8202630040766894,1.107421875,-1.6093630790710443,2.6983156232985155,1.6975620985031128,-2.4962315559387207,-1.7652238607406616,0.6268678307533264,-1.8259649276733392,1.5979596376419067,0.7640827226326766,1.8059489360742362,0.7640827226326766,1.8059489360742362,6.324111339023632,8.824301875967137
9,1.1562499999999998,-1.2339854240417485,-1.5105038704743334,1.138671875,-0.9433881640434265,-2.107104294974857,0.424560546875,-0.3993652164936065,-1.6524876617119988,0.70458984375,-1.1957151889801025,1.9373569820211496,2.330078125,-0.7392193078994752,2.3204768706926817,0.8759765625,-0.37482833862304693,2.3242983534562596,2.0865795612335205,-0.8537537455558777,-2.0993154048919678,1.3999711275100708,-1.0295120477676394,1.9773362874984741,1.203939977685081,1.7811809585131084,1.203939977685081,1.7811809585131084,6.3079315623375685,9.445541529405862
10,1.1875,-1.8508865833282475,-2.7985311731539353,1.2587890625,-1.6302376985549933,-2.4173511170859965,1.1943359375,-1.287636995315552,-2.7661083450925688,0.453857421875,-0.671285152435303,3.05146493686851,0.7695312499999999,-0.9067659378051758,2.4478210160823,2.392578125,-0.3147678971290589,2.3111993980096273,3.165495872497558,-1.834837079048157,-2.6908555030822754,0.09590895473957062,-0.16324442625045776,-0.23471394181251526,1.1367722012580372,1.782178576356406,1.1367722012580372,1.782178576356406,6.411775273911244,9.425915035721673
