,pi1_from_tau_pt,pi1_from_tau_eta,pi1_from_tau_phi,pi2_from_tau_pt,pi2_from_tau_eta,pi2_from_tau_phi,pi3_from_tau_pt,pi3_from_tau_eta,pi3_from_tau_phi,pi1_from_antitau_pt,pi1_from_antitau_eta,pi1_from_antitau_phi,pi2_from_antitau_pt,pi2_from_antitau_eta,pi2_from_antitau_phi,pi3_from_antitau_pt,pi3_from_antitau_eta,pi3_from_antitau_phi,neutrino_from_tau_pt,neutrino_from_tau_eta,neutrino_from_tau_phi,neutrino_from_antitau_pt,neutrino_from_antitau_eta,neutrino_from_antitau_phi,tau_no_neutrino_mass,tau_with_neutrino_mass,antitau_no_neutrino_mass,antitau_with_neutrino_mass,upsilon_no_neutrino_mass,upsilon_with_neutrino_mass
0,0.6396484375,-0.5022736191749574,0.6919218780516588,0.583984375,0.007507553324103333,0.971215326611995,0.7685546875,0.4180425405502318,0.5043047711942857,1.9775390624999998,1.9737540483474734,-2.5223476203070794,0.857421875,1.8188421726226804,-2.2985968301125026,1.048828125,2.166753053665162,-2.7680439819570273,1.9380042552948,-0.41610595583915727,1.0943968296051025,0.8073739409446716,2.11862325668335,-1.70230233669281,0.9707532558513545,1.7741657156443362,0.9707532558513545,1.7741657156443362,8.972638781609293,14.93519442590592
1,0.8408203125,0.95693838596344,-0.2851567408916813,5.66015625,0.8196051120758057,-0.6148608358454243,0.7099609375,0.6919766664505006,-0.6199476911753364,1.158203125,1.1620227098464966,2.477117927979048,0.7851562500000001,0.8424939513206481,2.587180576090461,0.21008300781250003,1.6044191122055047,-2.4438227164119217,1.069580078125,1.2159867286682131,-0.3099968731403351,0.5123211145401001,1.057318925857544,1.1760319471359253,1.0792374283753783,1.7638798933334798,1.0792374283753783,1.7638798933334798,8.047460346315127,9.37231598152769
2,2.470703125,-0.055116429924964905,3.1061536261517104,1.3232421875,0.10693685710430145,2.7979295360522887,0.38330078125,0.37025055289268494,2.6556437729646825,0.1488037109375,0.04742576554417606,-1.851132177158835,0.17321777343750003,-1.122470736503601,-0.22989153151906222,0.56298828125,-1.8051087856292718,2.1756467674484834,4.597173690795898,0.10226653516292572,-3.112863779067993,0.6625445485115051,-2.0260775089263907,1.3530306816101074,1.0445600684830307,1.7755368687661506,1.0445600684830307,1.7755368687661506,4.552972641505294,9.81139659193641
3,3.0,-0.7961668968200682,1.3080510267615348,0.7636718750000001,-0.7873775362968445,1.7285609767545178,0.55712890625,-1.0283516645431519,1.3570671509035988,0.2313232421875,2.154667854309081,-0.9105724155213445,0.923828125,0.7641224265098573,-0.8078462102782297,0.49291992187500006,0.853663742542267,-2.3141283534488277,0.7548589706420898,-1.1897242069244385,2.1176390647888184,0.2233319133520126,1.0878623723983765,2.900238037109375,0.9200111743263999,1.7584298699557759,0.9200111743263999,1.7584298699557759,8.051519331644574,9.548174366677298
4,2.9277343750000004,-1.0983000993728638,3.134760381992533,4.761718750000001,-0.9104281663894652,3.0673769468787833,0.8603515624999999,-0.8972441554069518,3.116509733456486,0.9980468750000001,-1.5723747014999396,0.37988465875444494,1.1845703125,-1.4410840272903436,0.27451185488837687,0.33618164062499994,-0.6040833592414856,0.6327308963727379,1.3592345714569092,-1.3018358945846562,-2.932699203491211,0.6392539739608765,-0.8256928920745848,0.7974856495857239,0.9806313088893353,1.7745611869201054,0.9806313088893353,1.7745611869201054,9.55346931051817,11.417740650175341
5,0.8349609374999999,1.9609363079071056,-1.9999552485838572,2.921875,2.2266304492950426,-2.2280986353930334,1.7167968750000002,2.315622329711914,-2.4286932609349847,2.251953125,0.7084566950798035,3.048046634009068,3.298828125,0.6112247109413147,2.9855433504365503,0.1956787109375,0.5017243027687073,2.0898079835785377,0.9825099706649781,1.9638789892196655,-1.7287472486495972,2.82693886756897,0.63674658536911,-3.0918753147125244,1.1123023208987861,1.7992608439786362,1.1123023208987861,1.7992608439786362,11.535897878226399,15.089345732728752
6,2.337890625,0.5815607309341431,-1.1910561372283746,0.7802734375,1.1530503034591673,-0.9994522240103177,0.5869140624999999,1.472579121589661,-1.3024869062265552,7.34375,-0.04431287571787833,2.792368989538638,1.56640625,-0.01647999510169035,2.635328018706927,1.20703125,-0.21735282242298135,2.9067375506243733,0.3562771677970886,0.30783277750015253,-0.7459768056869508,2.040975332260132,-0.06935445219278336,3.0718116760253906,1.4636057848305062,1.7289614922075212,1.4636057848305062,1.7289614922075212,13.060502929383219,14.857930837085322
7,2.654296875,0.5672780275344848,-0.45293985437083367,0.65380859375,0.29627367854118336,-0.06444870690887315,1.5908203125,0.5531784892082215,-0.23311871254642275,4.6484375,0.8424939513206483,0.9941730646686413,0.9506835937500001,0.7897579669952394,0.8467939636258147,1.9375,0.6982024312019347,0.817793395211615,1.814975380897522,0.46038806438446045,0.12738795578479764,2.031266450881958,1.1165703535079958,0.7484591603279114,0.9701748486677155,1.7706917831885103,0.9701748486677155,1.7706917831885103,7.563314429518187,9.447357684222185
8,0.42236328125,1.6696065664291384,1.0996471167869497,1.169921875,2.072450876235961,0.8583186240307598,1.8369140624999998,2.248054504394532,1.1381259677284692,3.4882812500000004,2.3009736537933367,-1.3341199773476586,3.2871093750000004,2.2165594100952153,-1.3784570786532206,0.38378906250000006,2.3227636814117436,-0.8206342388343217,5.0274977684021,2.126219511032104,1.1337131261825562,0.36177390813827515,2.060637950897219,-0.5969003438949585,0.9733145060479906,1.5769494600665737,0.9733145060479906,1.5769494600665737,9.394831956880754,15.059596746024075
9,1.6142578125,1.0342112779617307,2.043135017076557,1.076171875,1.101962327957153,2.024289622782804,0.7871093749999999,0.3863643407821655,2.048785390619298,1.2294921875,-0.31531724333763117,-0.3789098702469283,0.299072265625,0.26953947544097906,0.41046467432352346,0.24572753906249997,-0.6566362380981445,0.16172608800105304,0.7187233567237853,0.9972423315048222,1.2002770900726318,0.19494090974330902,-1.5630860328674319,-0.6186485886573793,1.1078668639307059,1.7766973073281815,1.1078668639307059,1.7766973073281815,5.768234102077396,7.231106040996661
